game_date,team,opponent,record,1st_inning,2nd_inning,3rd_inning,4th_inning,5th_inning,6th_inning,7th_inning,8th_inning,9th_inning,10th_inning,11th_inning,12th_inning,13th_inning,14th_inning,15th_inning,16th_inning,17th_inning,18th_inning,19th_inning,20th_inning,21th_inning,22th_inning,23th_inning,24th_inning,25th_inning,26th_inning,extra_inning,total_innings,runs,hits,errors,result
2017-02-25,Blue Jays,Braves,0 - 1 ,0,1,0,2,1,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,10,1,L
2017-02-25,Braves,Blue Jays,1 - 0 ,0,0,0,2,4,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,11,0,W
2017-02-25,Cardinals,Marlins,0 - 1 ,1,0,2,0,2,1,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,8,0,L
2017-02-25,Marlins,Cardinals,1 - 0 ,1,0,3,0,3,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,11,1,W
2017-02-25,Yankees,Phillies,1 - 1 ,0,0,1,0,2,0,0,1,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,9,1,L
2017-02-25,Phillies,Yankees,1 - 1 ,0,0,1,1,0,3,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,8,0,W
2017-02-25,Reds,Indians,0 - 2 ,0,2,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,14,1,L
2017-02-25,Indians,Reds,1 - 0 ,1,0,2,0,1,0,3,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,11,1,W
2017-02-25,Athletics,Cubs,0 - 1 ,0,0,0,3,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,6,0,L
2017-02-25,Cubs,Athletics,1 - 1 ,0,3,0,0,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,9,0,W
2017-02-25,Cubs,Giants,1 - 1 ,1,1,0,0,1,0,0,2,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,12,0,L
2017-02-25,Giants,Cubs,2 - 0 ,0,0,0,0,3,4,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,9,2,W
2017-02-25,Royals,Rangers,1 - 0 ,2,0,3,0,0,0,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,12,1,W
2017-02-25,Rangers,Royals,0 - 1 ,0,0,5,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,5,0,L
2017-02-25,White Sox,Dodgers,0 - 1 ,0,2,0,1,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,7,0,L
2017-02-25,Dodgers,White Sox,1 - 0 ,0,0,3,0,0,1,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,10,0,W
2017-02-25,Rockies,D-backs,1 - 0 ,0,2,2,3,0,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,12,1,W
2017-02-25,D-backs,Rockies,0 - 1 ,3,0,0,0,0,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,10,0,L
2017-02-25,Mariners,Padres,1 - 0 ,3,0,0,0,1,4,3,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,13,17,1,W
2017-02-25,Padres,Mariners,0 - 1 ,0,0,0,3,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,7,3,L
2017-02-25,Brewers,Angels,0 - 1 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,0,4,1,L
2017-02-25,Angels,Brewers,1 - 0 ,0,0,1,0,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,5,0,W
2017-02-26,Pirates,Orioles,2 - 1 ,0,1,0,1,0,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,8,1,L
2017-02-26,Orioles,Pirates,2 - 1 ,1,1,0,0,1,0,5,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,10,0,W
2017-02-26,Red Sox,Rays,1 - 2 ,0,0,0,0,0,0,3,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,8,0,L
2017-02-26,Rays,Red Sox,2 - 1 ,0,1,1,1,0,1,0,3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,9,1,W
2017-02-26,Nationals,Twins,1 - 1 ,0,0,1,0,0,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,5,1,L
2017-02-26,Twins,Nationals,1 - 2 ,0,4,1,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,10,0,W
2017-02-26,Astros,Braves,1 - 1 ,0,0,1,0,0,0,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,11,1,W
2017-02-26,Braves,Astros,1 - 1 ,1,0,0,0,0,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,7,2,L
2017-02-26,Marlins,Cardinals,1 - 1 ,0,0,0,0,4,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,9,0,L
2017-02-26,Cardinals,Marlins,1 - 1 ,0,4,0,1,0,2,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,13,0,W
2017-02-26,Blue Jays,Yankees,0 - 3 ,0,0,0,0,0,2,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,3,2,L
2017-02-26,Yankees,Blue Jays,2 - 1 ,0,3,1,0,1,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,5,0,W
2017-02-26,Phillies,Blue Jays,2 - 1 ,0,3,1,0,1,3,2,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,10,13,2,W
2017-02-26,Blue Jays,Phillies,0 - 3 ,2,0,1,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,6,3,L
2017-02-26,Tigers,Mets,1 - 2 ,0,0,0,0,0,0,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,6,1,L
2017-02-26,Mets,Tigers,2 - 1 ,0,0,1,1,0,1,1,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,11,0,W
2017-02-26,Indians,Cubs,1 - 0 ,0,0,0,1,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,3,1,T
2017-02-26,Cubs,Indians,1 - 1 ,0,0,0,1,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,7,0,T
2017-02-26,Angels,Athletics,2 - 0 ,0,0,1,0,0,1,3,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,5,1,W
2017-02-26,Athletics,Angels,0 - 2 ,0,0,1,0,1,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,6,1,L
2017-02-26,Giants,Reds,3 - 0 ,0,2,4,2,0,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,10,0,W
2017-02-26,Reds,Giants,0 - 3 ,0,4,0,0,0,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,9,0,L
2017-02-26,Rangers,Royals,1 - 1 ,2,1,0,1,1,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,8,0,W
2017-02-26,Royals,Rangers,1 - 1 ,0,0,1,0,0,0,0,0,3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,9,3,L
2017-02-26,Rockies,White Sox,2 - 1 ,0,1,0,0,0,0,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,7,1,L
2017-02-26,White Sox,Rockies,1 - 1 ,0,0,0,1,2,0,3,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,10,0,W
2017-02-26,Dodgers,Brewers,2 - 0 ,0,0,4,3,0,0,1,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,10,14,1,W
2017-02-26,Brewers,Dodgers,0 - 2 ,0,0,2,3,2,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,10,1,L
2017-02-26,D-backs,Rockies,0 - 2 ,0,0,0,0,0,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,4,0,L
2017-02-26,Rockies,D-backs,2 - 1 ,1,2,1,0,0,0,1,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,14,0,W
2017-02-26,Padres,Mariners,0 - 2 ,0,0,0,0,1,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,8,0,L
2017-02-26,Mariners,Padres,2 - 0 ,0,1,6,2,4,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,13,11,1,W
2017-02-27,Cardinals,Red Sox,3 - 1 ,0,2,1,0,0,0,0,2,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,10,1,W
2017-02-27,Red Sox,Cardinals,1 - 3 ,1,0,0,0,0,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,10,0,L
2017-02-27,Nationals,Cardinals,1 - 2 ,0,1,0,0,1,1,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,10,0,L
2017-02-27,Cardinals,Nationals,3 - 1 ,0,0,0,1,0,0,0,4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,10,2,W
2017-02-27,Rays,Phillies,3 - 1 ,1,0,2,0,2,2,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,10,1,W
2017-02-27,Phillies,Rays,2 - 2 ,1,0,0,1,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,7,2,L
2017-02-27,Braves,Tigers,1 - 2 ,1,0,3,2,0,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,12,3,L
2017-02-27,Tigers,Braves,2 - 2 ,1,1,0,0,0,0,0,8,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,10,12,0,W
2017-02-27,Marlins,Twins,1 - 2 ,0,0,1,2,0,0,1,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,11,3,L
2017-02-27,Twins,Marlins,2 - 2 ,2,5,1,0,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,9,1,W
2017-02-27,Yankees,Orioles,3 - 1 ,1,0,0,0,0,0,0,0,3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,8,0,W
2017-02-27,Orioles,Yankees,2 - 2 ,0,0,1,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,4,0,L
2017-02-27,Pirates,Blue Jays,3 - 1 ,0,0,0,1,0,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,9,0,W
2017-02-27,Blue Jays,Pirates,0 - 4 ,0,0,0,0,0,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,4,1,L
2017-02-27,Astros,Mets,2 - 1 ,0,0,1,0,0,0,0,0,4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,8,0,W
2017-02-27,Mets,Astros,2 - 2 ,1,0,0,0,0,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,4,0,L
2017-02-27,Royals,Mariners,2 - 1 ,4,1,6,0,0,0,3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,14,14,0,W
2017-02-27,Mariners,Royals,2 - 1 ,1,2,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,3,9,2,L
2017-02-27,Rockies,Dodgers,3 - 1 ,1,0,0,5,1,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,11,1,W
2017-02-27,Dodgers,Rockies,2 - 1 ,0,0,0,1,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,9,2,L
2017-02-27,Athletics,Giants,1 - 2 ,2,2,0,0,0,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,11,1,W
2017-02-27,Giants,Athletics,3 - 1 ,0,0,0,1,0,0,3,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,8,0,L
2017-02-27,Rangers,Indians,1 - 3 ,2,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,6,1,L
2017-02-27,Indians,Rangers,2 - 0 ,0,0,0,1,2,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,9,1,W
2017-02-27,White Sox,Cubs,1 - 1 ,0,0,0,0,3,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,8,1,T
2017-02-27,Cubs,White Sox,1 - 1 ,0,1,0,1,0,0,2,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,9,0,T
2017-02-27,Brewers,Rangers,1 - 2 ,0,0,0,0,2,2,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,11,0,W
2017-02-27,Rangers,Brewers,1 - 3 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,0,3,2,L
2017-02-27,Reds,D-backs,0 - 4 ,0,0,0,0,0,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,6,4,L
2017-02-27,D-backs,Reds,1 - 2 ,0,2,0,0,1,0,0,3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,4,0,W
2017-02-27,Padres,Angels,0 - 3 ,0,1,0,0,1,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,7,1,L
2017-02-27,Angels,Padres,3 - 0 ,0,0,1,2,0,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,7,1,W
2017-02-28,Astros,Nationals,2 - 2 ,0,0,0,2,0,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,7,0,L
2017-02-28,Nationals,Astros,2 - 2 ,1,0,0,1,0,0,0,1,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,10,0,W
2017-02-28,Blue Jays,Pirates,1 - 4 ,0,0,3,0,0,2,3,1,3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,12,16,0,W
2017-02-28,Pirates,Blue Jays,3 - 2 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,0,4,2,L
2017-02-28,Twins,Rays,2 - 3 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,0,3,1,L
2017-02-28,Rays,Twins,4 - 1 ,0,5,8,0,0,3,3,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,19,23,0,W
2017-02-28,Orioles,Phillies,2 - 3 ,0,0,1,0,2,0,2,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,9,1,L
2017-02-28,Phillies,Orioles,3 - 2 ,0,2,0,0,1,0,0,4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,10,1,W
2017-02-28,Cardinals,Braves,3 - 2 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,0,7,0,L
2017-02-28,Braves,Cardinals,2 - 2 ,0,0,0,2,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,4,0,W
2017-02-28,Mets,Marlins,3 - 2 ,0,2,0,0,0,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,8,1,W
2017-02-28,Marlins,Mets,1 - 3 ,0,0,0,0,0,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,4,1,L
2017-02-28,Yankees,Red Sox,5 - 1 ,2,0,0,0,0,1,1,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,12,2,W
2017-02-28,Red Sox,Yankees,1 - 4 ,0,2,0,0,0,1,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,8,0,L
2017-02-28,Tigers,Yankees,2 - 3 ,0,0,0,0,0,0,4,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,8,0,L
2017-02-28,Yankees,Tigers,5 - 1 ,0,0,2,2,4,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,12,2,W
2017-02-28,Angels,Cubs,4 - 0 ,0,0,1,0,1,4,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,15,0,W
2017-02-28,Cubs,Angels,1 - 2 ,0,0,3,2,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,7,1,L
2017-02-28,Indians,Athletics,2 - 1 ,0,1,0,1,0,0,2,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,5,0,L
2017-02-28,Athletics,Indians,2 - 2 ,2,1,1,0,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,7,2,W
2017-02-28,D-backs,Rangers,2 - 2 ,0,0,0,1,3,2,2,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,13,1,W
2017-02-28,Rangers,D-backs,1 - 4 ,0,0,2,0,0,0,2,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,9,3,L
2017-02-28,White Sox,Reds,2 - 2 ,1,0,0,0,3,2,3,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,10,13,1,W
2017-02-28,Reds,White Sox,0 - 5 ,4,1,0,0,0,0,0,0,4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,11,1,L
2017-02-28,Mariners,White Sox,3 - 1 ,4,3,0,0,0,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,14,0,W
2017-02-28,White Sox,Mariners,2 - 2 ,0,1,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,6,4,L
2017-02-28,Royals,Brewers,3 - 1 ,0,0,0,2,0,1,0,3,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,10,0,W
2017-02-28,Brewers,Royals,1 - 3 ,1,1,0,0,0,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,10,0,L
2017-02-28,Dodgers,Rockies,3 - 1 ,1,3,1,0,5,1,2,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,14,14,0,W
2017-02-28,Rockies,Dodgers,3 - 2 ,1,2,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,10,4,L
2017-02-28,Giants,Padres,3 - 2 ,1,0,4,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,8,3,L
2017-02-28,Padres,Giants,1 - 3 ,0,2,0,3,0,1,3,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,8,0,W
2017-03-01,Red Sox,Orioles,1 - 5 ,2,0,1,0,0,0,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,10,2,L
2017-03-01,Orioles,Red Sox,3 - 3 ,4,0,4,0,0,0,3,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,12,10,2,W
2017-03-01,Nationals,Tigers,3 - 2 ,0,2,2,1,0,4,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,15,0,W
2017-03-01,Tigers,Nationals,3 - 4 ,0,0,0,0,0,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,7,2,L
2017-03-01,Mets,Cardinals,3 - 3 ,0,0,0,0,0,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,8,1,L
