game_date,team,opponent,record,1st_inning,2nd_inning,3rd_inning,4th_inning,5th_inning,6th_inning,7th_inning,8th_inning,9th_inning,10th_inning,11th_inning,12th_inning,13th_inning,14th_inning,15th_inning,16th_inning,extra_inning,runs,hits,errors,result
2023-02-24,Rangers,Royals,0 - 1 ,0,3,0,0,0,0,1,1,0,X,X,X,X,X,X,X,N,5,9,2,L
2023-02-24,Royals,Rangers,1 - 0 ,2,0,0,2,1,0,0,0,1,X,X,X,X,X,X,X,N,6,8,1,W
2023-02-24,Mariners,Padres,1 - 0 ,0,0,0,3,0,0,0,0,0,X,X,X,X,X,X,X,N,3,8,0,W
2023-02-24,Padres,Mariners,0 - 1 ,0,0,0,0,0,0,0,2,0,X,X,X,X,X,X,X,N,2,8,1,L
2023-02-24,Huskies,Red Sox,0 - 1 ,0,0,0,2,1,0,0,X,X,X,X,X,X,X,X,X,N,3,6,0,L
2023-02-24,Red Sox,Huskies,1 - 0 ,5,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,N,5,6,2,W
2023-02-25,Mets,Astros,1 - 1 ,2,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,N,2,4,4,L
2023-02-25,Astros,Mets,1 - 0 ,0,0,0,0,0,1,3,0,X,X,X,X,X,X,X,X,N,4,8,0,W
2023-02-25,Nationals,Cardinals,1 - 0 ,1,0,0,0,0,0,0,1,1,X,X,X,X,X,X,X,N,3,9,1,W
2023-02-25,Cardinals,Nationals,0 - 1 ,0,0,2,0,0,0,0,0,0,X,X,X,X,X,X,X,N,2,5,0,L
2023-02-25,Blue Jays,Pirates,1 - 0 ,0,0,1,3,2,0,3,0,0,X,X,X,X,X,X,X,N,9,13,1,W
2023-02-25,Pirates,Blue Jays,0 - 1 ,0,0,4,0,0,1,0,2,0,X,X,X,X,X,X,X,N,7,7,2,L
2023-02-25,Twins,Orioles,1 - 1 ,1,0,0,2,0,1,1,0,0,X,X,X,X,X,X,X,N,5,4,0,L
2023-02-25,Orioles,Twins,1 - 0 ,0,0,0,1,4,2,3,0,X,X,X,X,X,X,X,X,N,10,13,0,W
2023-02-25,Rays,Twins,0 - 1 ,0,0,0,2,2,0,0,0,0,X,X,X,X,X,X,X,N,4,8,0,L
2023-02-25,Twins,Rays,1 - 1 ,0,6,0,0,0,0,2,0,X,X,X,X,X,X,X,X,N,8,12,1,W
2023-02-25,Phillies,Tigers,1 - 1 ,0,0,0,0,0,0,2,0,0,X,X,X,X,X,X,X,N,2,6,2,L
2023-02-25,Tigers,Phillies,1 - 0 ,0,0,1,0,0,1,2,0,X,X,X,X,X,X,X,X,N,4,6,0,W
2023-02-25,Red Sox,Braves,0 - 0 ,0,1,2,0,0,0,0,3,0,X,X,X,X,X,X,X,N,6,10,2,T
2023-02-25,Braves,Red Sox,0 - 0 ,0,0,2,0,1,0,0,0,3,X,X,X,X,X,X,X,N,6,9,1,T
2023-02-25,Yankees,Phillies,0 - 1 ,0,0,1,0,3,0,0,0,0,X,X,X,X,X,X,X,N,4,6,1,L
2023-02-25,Phillies,Yankees,1 - 1 ,0,2,0,0,2,0,2,1,X,X,X,X,X,X,X,X,N,7,11,0,W
2023-02-25,Guardians,Reds,0 - 1 ,1,1,0,0,1,0,0,0,0,X,X,X,X,X,X,X,N,3,8,0,L
2023-02-25,Reds,Guardians,1 - 0 ,1,1,0,0,0,0,0,1,1,X,X,X,X,X,X,X,N,4,7,0,W
2023-02-25,D-backs,Athletics,0 - 2 ,1,1,0,0,2,0,3,0,0,X,X,X,X,X,X,X,N,7,12,3,L
2023-02-25,Athletics,D-backs,1 - 0 ,0,0,2,1,6,2,0,1,X,X,X,X,X,X,X,X,N,12,11,1,W
2023-02-25,Giants,Cubs,0 - 1 ,1,0,1,3,0,2,0,0,1,X,X,X,X,X,X,X,N,8,13,6,L
2023-02-25,Cubs,Giants,1 - 0 ,0,1,1,0,7,0,0,1,X,X,X,X,X,X,X,X,N,10,12,0,W
2023-02-25,Royals,Rangers,2 - 0 ,0,0,0,7,1,0,1,0,1,X,X,X,X,X,X,X,N,10,10,0,W
2023-02-25,Rangers,Royals,0 - 2 ,0,3,0,0,0,0,0,0,2,X,X,X,X,X,X,X,N,5,9,0,L
2023-02-25,Padres,White Sox,1 - 1 ,1,0,0,1,0,0,0,1,3,X,X,X,X,X,X,X,N,6,9,0,W
2023-02-25,White Sox,Padres,0 - 1 ,0,1,0,0,0,0,0,0,1,X,X,X,X,X,X,X,N,2,4,1,L
2023-02-25,Rockies,D-backs,1 - 0 ,2,2,0,0,0,3,2,2,1,X,X,X,X,X,X,X,N,12,15,1,W
2023-02-25,D-backs,Rockies,0 - 2 ,1,0,0,1,1,0,1,1,0,X,X,X,X,X,X,X,N,5,12,2,L
2023-02-25,Angels,Mariners,1 - 0 ,0,4,0,1,0,0,0,0,0,X,X,X,X,X,X,X,N,5,10,0,W
2023-02-25,Mariners,Angels,1 - 1 ,0,0,0,0,1,0,0,0,0,X,X,X,X,X,X,X,N,1,5,0,L
2023-02-25,Dodgers,Brewers,0 - 1 ,0,0,2,0,0,0,2,0,0,X,X,X,X,X,X,X,N,4,6,0,L
2023-02-25,Brewers,Dodgers,1 - 0 ,1,0,2,0,2,2,0,0,X,X,X,X,X,X,X,X,N,7,9,0,W
2023-02-25,Marlins,Mets,0 - 1 ,0,1,1,0,0,0,0,0,0,X,X,X,X,X,X,X,N,2,3,1,L
2023-02-25,Mets,Marlins,1 - 1 ,0,2,1,0,2,0,0,0,X,X,X,X,X,X,X,X,N,5,10,1,W
2023-02-26,Orioles,Tigers,2 - 0 ,0,0,0,0,9,0,0,1,0,X,X,X,X,X,X,X,N,10,14,1,W
2023-02-26,Tigers,Orioles,1 - 1 ,1,0,0,0,3,1,0,0,1,X,X,X,X,X,X,X,N,6,5,0,L
2023-02-26,Astros,Nationals,1 - 1 ,0,0,0,2,0,0,0,0,0,X,X,X,X,X,X,X,N,2,6,0,L
2023-02-26,Nationals,Astros,2 - 1 ,0,1,1,0,0,0,0,0,1,X,X,X,X,X,X,X,N,3,8,0,W
2023-02-26,Rays,Red Sox,0 - 2 ,0,0,0,0,0,1,1,4,0,X,X,X,X,X,X,X,N,6,4,1,L
2023-02-26,Red Sox,Rays,1 - 0 ,0,1,0,0,0,3,0,2,1,X,X,X,X,X,X,X,N,7,8,0,W
2023-02-26,Twins,Phillies,1 - 2 ,0,0,0,0,6,0,0,1,1,X,X,X,X,X,X,X,N,8,7,1,L
2023-02-26,Phillies,Twins,2 - 1 ,1,1,0,0,2,6,0,0,X,X,X,X,X,X,X,X,N,10,9,1,W
2023-02-26,Braves,Yankees,0 - 1 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,N,0,1,0,L
2023-02-26,Yankees,Braves,2 - 1 ,4,0,0,0,0,3,0,0,X,X,X,X,X,X,X,X,N,7,10,1,W
2023-02-26,Yankees,Blue Jays,2 - 1 ,1,0,1,3,1,1,0,2,0,X,X,X,X,X,X,X,N,9,16,0,W
2023-02-26,Blue Jays,Yankees,1 - 1 ,0,0,0,0,5,0,0,0,0,X,X,X,X,X,X,X,N,5,8,0,L
2023-02-26,Nationals,Mets,2 - 1 ,0,1,0,0,1,0,0,0,1,X,X,X,X,X,X,X,N,3,7,1,L
2023-02-26,Mets,Nationals,2 - 1 ,0,0,0,2,0,0,1,3,X,X,X,X,X,X,X,X,N,6,8,1,W
2023-02-26,Cardinals,Marlins,1 - 1 ,5,0,0,1,0,0,0,2,0,X,X,X,X,X,X,X,N,8,16,0,W
2023-02-26,Marlins,Cardinals,0 - 2 ,0,0,0,0,0,2,0,0,0,X,X,X,X,X,X,X,N,2,6,2,L
2023-02-26,Cubs,Dodgers,1 - 1 ,0,3,0,0,0,1,0,0,0,X,X,X,X,X,X,X,N,4,7,1,L
2023-02-26,Dodgers,Cubs,1 - 1 ,0,0,0,0,0,2,3,4,X,X,X,X,X,X,X,X,N,9,10,0,W
2023-02-26,Mariners,Royals,1 - 2 ,0,2,2,2,0,0,1,0,0,X,X,X,X,X,X,X,N,7,14,0,L
2023-02-26,Royals,Mariners,3 - 0 ,5,0,0,0,0,3,0,0,X,X,X,X,X,X,X,X,N,8,11,0,W
2023-02-26,Reds,Giants,1 - 1 ,1,0,0,0,0,3,1,1,0,X,X,X,X,X,X,X,N,6,11,1,L
2023-02-26,Giants,Reds,1 - 1 ,0,0,1,0,0,1,0,3,2,X,X,X,X,X,X,X,N,7,14,0,W
2023-02-26,Rangers,Guardians,1 - 2 ,2,3,2,1,0,0,0,5,0,X,X,X,X,X,X,X,N,13,15,0,W
2023-02-26,Guardians,Rangers,0 - 2 ,0,0,0,0,0,0,3,1,0,X,X,X,X,X,X,X,N,4,9,1,L
2023-02-26,D-backs,Padres,0 - 3 ,0,0,0,2,0,4,0,0,0,X,X,X,X,X,X,X,N,6,5,2,L
2023-02-26,Padres,D-backs,2 - 1 ,0,9,0,5,0,3,0,1,X,X,X,X,X,X,X,X,N,18,20,0,W
2023-02-26,White Sox,Angels,0 - 2 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,N,0,5,2,L
2023-02-26,Angels,White Sox,2 - 0 ,1,3,3,0,0,0,0,0,X,X,X,X,X,X,X,X,N,7,13,0,W
2023-02-26,Brewers,Rockies,1 - 2 ,1,2,0,0,0,1,0,2,0,X,X,X,X,X,X,X,N,6,10,2,L
2023-02-26,Rockies,Brewers,2 - 0 ,0,2,1,0,0,0,5,4,X,X,X,X,X,X,X,X,N,12,12,0,W
2023-02-26,Athletics,Brewers,2 - 0 ,4,0,1,0,0,1,5,0,0,X,X,X,X,X,X,X,N,11,13,0,W
2023-02-26,Brewers,Athletics,1 - 2 ,0,0,1,0,0,0,0,0,3,X,X,X,X,X,X,X,N,4,10,2,L
2023-02-27,Mets,Cardinals,2 - 2 ,1,1,0,2,0,0,0,0,3,X,X,X,X,X,X,X,N,7,13,1,L
2023-02-27,Cardinals,Mets,2 - 1 ,0,0,2,0,5,0,2,3,X,X,X,X,X,X,X,X,N,12,12,1,W
2023-02-27,Rays,Orioles,1 - 2 ,2,0,3,4,0,0,0,5,0,X,X,X,X,X,X,X,N,14,15,2,W
2023-02-27,Orioles,Rays,2 - 1 ,1,0,0,0,0,1,0,0,0,X,X,X,X,X,X,X,N,2,8,0,L
2023-02-27,Twins,Red Sox,1 - 3 ,0,0,0,0,0,1,0,0,0,X,X,X,X,X,X,X,N,1,9,1,L
2023-02-27,Red Sox,Twins,2 - 0 ,0,0,0,0,1,2,0,1,X,X,X,X,X,X,X,X,N,4,8,1,W
2023-02-27,Phillies,Pirates,3 - 1 ,2,0,3,0,3,1,0,0,0,X,X,X,X,X,X,X,N,9,11,0,W
2023-02-27,Pirates,Phillies,0 - 2 ,0,0,0,0,2,0,0,2,3,X,X,X,X,X,X,X,N,7,9,1,L
2023-02-27,Blue Jays,Braves,1 - 2 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,N,0,6,2,L
2023-02-27,Braves,Blue Jays,1 - 1 ,2,0,3,0,0,2,0,0,X,X,X,X,X,X,X,X,N,7,13,0,W
2023-02-27,Marlins,Astros,1 - 2 ,0,2,0,0,0,2,0,0,0,X,X,X,X,X,X,X,N,4,10,0,W
2023-02-27,Astros,Marlins,1 - 2 ,0,1,1,0,0,0,0,1,0,X,X,X,X,X,X,X,N,3,6,0,L
2023-02-27,Guardians,Cubs,1 - 2 ,0,2,0,0,6,2,2,0,0,X,X,X,X,X,X,X,N,12,9,2,W
2023-02-27,Cubs,Guardians,1 - 3 ,0,0,3,0,0,0,1,0,0,X,X,X,X,X,X,X,N,4,12,3,L
2023-02-27,Rockies,Athletics,3 - 0 ,2,1,1,0,2,0,0,1,0,X,X,X,X,X,X,X,N,7,11,1,W
2023-02-27,Athletics,Rockies,2 - 1 ,0,0,0,0,0,1,0,1,1,X,X,X,X,X,X,X,N,3,4,0,L
2023-02-27,Rangers,Reds,2 - 2 ,1,1,5,1,0,1,0,0,4,X,X,X,X,X,X,X,N,13,17,4,W
2023-02-27,Reds,Rangers,1 - 2 ,0,0,1,0,1,0,0,0,0,X,X,X,X,X,X,X,N,2,9,0,L
2023-02-27,Mariners,White Sox,1 - 3 ,0,1,0,0,0,0,0,0,0,X,X,X,X,X,X,X,N,1,4,1,L
2023-02-27,White Sox,Mariners,1 - 2 ,0,0,1,2,0,2,1,4,X,X,X,X,X,X,X,X,N,10,15,0,W
2023-02-27,Brewers,Royals,2 - 2 ,0,0,0,0,1,3,0,3,3,X,X,X,X,X,X,X,N,10,12,0,W
2023-02-27,Royals,Brewers,3 - 1 ,0,0,3,1,0,0,0,0,0,X,X,X,X,X,X,X,N,4,11,1,L
2023-02-27,Cubs,D-backs,1 - 3 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,N,0,2,0,L
2023-02-27,D-backs,Cubs,1 - 3 ,0,0,0,0,0,0,0,0,3,X,X,X,X,X,X,X,N,3,7,0,W
2023-02-27,Dodgers,Padres,2 - 1 ,0,0,1,1,0,1,0,0,4,X,X,X,X,X,X,X,N,7,9,2,W
2023-02-27,Padres,Dodgers,2 - 2 ,0,1,0,0,0,0,2,1,2,X,X,X,X,X,X,X,N,6,10,1,L
2023-02-27,Giants,Angels,2 - 1 ,0,0,0,4,3,0,0,1,0,X,X,X,X,X,X,X,N,8,10,0,W
2023-02-27,Angels,Giants,2 - 1 ,0,2,0,0,2,1,0,1,0,X,X,X,X,X,X,X,N,6,9,0,L
2023-02-27,Tigers,Yankees,1 - 2 ,3,0,2,0,0,0,0,0,0,X,X,X,X,X,X,X,N,5,10,2,L
2023-02-27,Yankees,Tigers,3 - 1 ,2,0,0,0,0,0,4,2,X,X,X,X,X,X,X,X,N,8,7,2,W
2023-02-27,Mountaineers,D-backs,0 - 1 ,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,N,0,1,1,L
2023-02-27,D-backs,Mountaineers,1 - 0 ,1,5,0,0,0,0,X,X,X,X,X,X,X,X,X,X,N,6,8,1,W
2023-02-28,Orioles,Pirates,2 - 2 ,0,0,0,0,1,3,0,0,0,X,X,X,X,X,X,X,N,4,6,0,L
2023-02-28,Pirates,Orioles,1 - 2 ,0,0,3,2,0,1,1,0,X,X,X,X,X,X,X,X,N,7,10,2,W
2023-02-28,Cardinals,Nationals,3 - 1 ,2,0,0,1,2,0,0,0,0,X,X,X,X,X,X,X,N,5,13,0,W
2023-02-28,Nationals,Cardinals,2 - 2 ,0,0,0,0,1,2,0,0,0,X,X,X,X,X,X,X,N,3,10,3,L
2023-02-28,Blue Jays,Phillies,2 - 3 ,0,0,0,0,0,1,0,1,0,X,X,X,X,X,X,X,N,2,6,0,L
2023-02-28,Phillies,Blue Jays,4 - 1 ,0,0,0,5,0,0,0,2,X,X,X,X,X,X,X,X,N,7,11,0,W
2023-02-28,Braves,Twins,1 - 2 ,0,3,0,2,0,1,1,0,0,X,X,X,X,X,X,X,N,7,13,0,L
2023-02-28,Twins,Braves,2 - 3 ,4,0,5,0,0,0,0,1,X,X,X,X,X,X,X,X,N,10,9,3,W
2023-02-28,Yankees,Rays,3 - 2 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,N,0,5,2,L
2023-02-28,Rays,Yankees,2 - 2 ,2,0,0,0,0,0,8,2,X,X,X,X,X,X,X,X,N,12,15,1,W
2023-02-28,Tigers,Blue Jays,1 - 3 ,1,0,0,0,0,0,0,3,0,X,X,X,X,X,X,X,N,4,8,1,L
2023-02-28,Blue Jays,Tigers,2 - 3 ,0,2,1,1,0,0,2,0,X,X,X,X,X,X,X,X,N,6,11,1,W
2023-02-28,Astros,Mets,2 - 2 ,5,0,0,0,0,0,0,3,0,X,X,X,X,X,X,X,N,8,10,0,W
2023-02-28,Mets,Astros,2 - 3 ,0,0,0,0,3,0,0,1,0,X,X,X,X,X,X,X,N,4,5,0,L
2023-02-28,Royals,Guardians,4 - 1 ,0,0,3,0,0,2,0,1,6,X,X,X,X,X,X,X,N,12,15,0,W
2023-02-28,Guardians,Royals,1 - 4 ,2,0,0,0,0,4,0,0,0,X,X,X,X,X,X,X,N,6,10,0,L
2023-02-28,Reds,Dodgers,2 - 2 ,0,0,1,0,0,0,0,3,3,X,X,X,X,X,X,X,N,7,10,0,W
2023-02-28,Dodgers,Reds,2 - 2 ,0,0,0,0,0,0,0,1,0,X,X,X,X,X,X,X,N,1,4,1,L
2023-02-28,Angels,Athletics,3 - 1 ,0,0,0,2,3,2,2,0,2,X,X,X,X,X,X,X,N,11,11,1,W
2023-02-28,Athletics,Angels,2 - 2 ,0,0,0,3,0,2,0,0,0,X,X,X,X,X,X,X,N,5,7,0,L
2023-02-28,Padres,Giants,3 - 2 ,4,0,0,0,0,0,2,0,1,X,X,X,X,X,X,X,N,7,8,0,W
2023-02-28,Giants,Padres,2 - 2 ,0,0,1,1,2,0,0,1,0,X,X,X,X,X,X,X,N,5,9,0,L
2023-02-28,Rockies,Rangers,3 - 1 ,0,1,2,1,0,0,0,0,0,X,X,X,X,X,X,X,N,4,7,2,L
2023-02-28,Rangers,Rockies,3 - 2 ,2,2,0,0,0,1,0,1,X,X,X,X,X,X,X,X,N,6,13,0,W
2023-02-28,Guardians,Mariners,1 - 4 ,1,0,0,0,1,6,0,0,0,X,X,X,X,X,X,X,N,8,12,0,L
2023-02-28,Mariners,Guardians,2 - 3 ,4,4,0,0,0,0,0,1,X,X,X,X,X,X,X,X,N,9,9,2,W
2023-02-28,White Sox,D-backs,2 - 2 ,0,0,1,0,0,2,0,1,0,X,X,X,X,X,X,X,N,4,11,1,W
2023-02-28,D-backs,White Sox,1 - 4 ,1,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,N,1,8,1,L
2023-02-28,Cubs,Brewers,1 - 4 ,0,0,0,0,0,0,2,0,1,X,X,X,X,X,X,X,N,3,7,1,L
2023-02-28,Brewers,Cubs,3 - 2 ,0,2,1,0,0,0,0,3,X,X,X,X,X,X,X,X,N,6,9,0,W
2023-02-28,Red Sox,Marlins,3 - 0 ,0,0,1,1,2,2,0,1,0,X,X,X,X,X,X,X,N,7,13,0,W
2023-02-28,Marlins,Red Sox,1 - 3 ,0,0,0,0,0,2,0,0,0,X,X,X,X,X,X,X,N,2,6,0,L
2023-03-01,Red Sox,Astros,3 - 0 ,2,0,0,0,0,2,0,0,0,X,X,X,X,X,X,X,N,4,7,2,T
2023-03-01,Astros,Red Sox,2 - 2 ,0,1,0,0,0,2,1,0,0,X,X,X,X,X,X,X,N,4,7,1,T
2023-03-01,Pirates,Tigers,1 - 3 ,0,1,0,0,2,0,1,3,0,X,X,X,X,X,X,X,N,7,9,0,L
2023-03-01,Tigers,Pirates,2 - 3 ,4,0,0,1,0,0,2,0,1,X,X,X,X,X,X,X,N,8,9,1,W
2023-03-01,Blue Jays,Orioles,3 - 3 ,0,0,0,1,0,0,0,1,0,X,X,X,X,X,X,X,N,2,9,1,W
2023-03-01,Orioles,Blue Jays,2 - 3 ,0,0,0,0,0,0,0,0,1,X,X,X,X,X,X,X,N,1,2,1,L
2023-03-01,Phillies,Twins,4 - 1 ,0,2,0,0,2,0,0,0,0,X,X,X,X,X,X,X,N,4,7,1,T
2023-03-01,Twins,Phillies,2 - 3 ,0,1,0,1,0,0,0,0,2,X,X,X,X,X,X,X,N,4,9,2,T
2023-03-01,Rays,Braves,2 - 2 ,0,0,1,0,1,0,1,0,0,X,X,X,X,X,X,X,N,3,6,2,T
2023-03-01,Braves,Rays,1 - 2 ,0,0,0,0,0,1,0,2,0,X,X,X,X,X,X,X,N,3,6,0,T
2023-03-01,Nationals,Yankees,2 - 3 ,0,0,1,0,0,1,0,0,0,X,X,X,X,X,X,X,N,2,5,0,L
2023-03-01,Yankees,Nationals,4 - 2 ,0,0,0,2,0,0,0,0,2,X,X,X,X,X,X,X,N,4,6,0,W
2023-03-01,Mets,Marlins,3 - 3 ,0,0,2,2,1,0,0,1,2,X,X,X,X,X,X,X,N,8,11,2,W
2023-03-01,Marlins,Mets,1 - 4 ,0,1,1,0,1,0,0,1,0,X,X,X,X,X,X,X,N,4,8,1,L
2023-03-01,Brewers,Angels,3 - 3 ,1,1,0,0,0,1,0,0,0,X,X,X,X,X,X,X,N,3,7,0,L
2023-03-01,Angels,Brewers,4 - 1 ,3,0,0,1,0,0,0,0,X,X,X,X,X,X,X,X,N,4,6,1,W
2023-03-01,Athletics,Reds,2 - 2 ,2,0,0,0,1,1,2,4,4,X,X,X,X,X,X,X,N,14,17,1,T
2023-03-01,Reds,Athletics,2 - 2 ,0,0,1,0,0,2,1,10,0,X,X,X,X,X,X,X,N,14,12,1,T
2023-03-01,Mariners,Cubs,2 - 4 ,0,0,0,0,2,0,0,1,0,X,X,X,X,X,X,X,N,3,13,0,L
2023-03-01,Cubs,Mariners,2 - 4 ,0,0,0,5,0,0,0,0,X,X,X,X,X,X,X,X,N,5,7,0,W
2023-03-01,D-backs,Giants,2 - 4 ,0,1,0,2,1,2,0,1,1,X,X,X,X,X,X,X,N,8,13,0,W
2023-03-01,Giants,D-backs,2 - 3 ,0,0,0,0,0,0,1,2,2,X,X,X,X,X,X,X,N,5,8,0,L
2023-03-01,Dodgers,Rangers,3 - 2 ,1,1,1,0,1,0,0, , ,X,X,X,X,X,X,X,N,4,6,0,W
2023-03-01,Rangers,Dodgers,3 - 4 ,1,0,0,0,0,0,1, , ,X,X,X,X,X,X,X,N,2,7,1,L
2023-03-01,Guardians,White Sox,2 - 4 ,2,0,1,1,0,0,4,0,1,X,X,X,X,X,X,X,N,9,9,1,W
2023-03-01,White Sox,Guardians,2 - 3 ,0,0,0,1,0,0,3,2,X,X,X,X,X,X,X,X,N,6,9,3,L
2023-03-01,Royals,Rockies,5 - 1 ,0,0,0,2,0,0,1,0,5,X,X,X,X,X,X,X,N,8,11,2,W
2023-03-01,Rockies,Royals,3 - 2 ,1,3,0,0,0,1,1,0,0,X,X,X,X,X,X,X,N,6,10,1,L
2023-03-01,Rangers,Padres,3 - 4 ,0,0,0,0,0,0,1, , ,X,X,X,X,X,X,X,N,1,4,0,L
2023-03-01,Padres,Rangers,4 - 2 ,0,3,0,1,1,0,X, , ,X,X,X,X,X,X,X,N,5,7,1,W
2023-03-03,Red Sox,Twins,5 - 0 ,3,0,4,0,1,0,0,1,0,X,X,X,X,X,X,X,N,9,9,2,W
2023-03-03,Twins,Red Sox,3 - 4 ,0,2,2,0,0,0,0,0,0,X,X,X,X,X,X,X,N,4,5,4,L
2023-03-03,Tigers,Phillies,5 - 3 ,0,0,3,1,1,0,0,1,0,X,X,X,X,X,X,X,N,6,11,0,W
2023-03-03,Phillies,Tigers,4 - 3 ,0,0,0,0,1,2,0,0,0,X,X,X,X,X,X,X,N,3,8,2,L
2023-03-03,Braves,Astros,2 - 3 ,1,2,0,3,0,2,0,0,0,X,X,X,X,X,X,X,N,8,12,1,L
2023-03-03,Astros,Braves,4 - 2 ,0,0,0,0,0,4,6,1,X,X,X,X,X,X,X,X,N,11,13,2,W
2023-03-03,Marlins,Cardinals,1 - 5 ,0,0,0,0,0,1,0,0,2,X,X,X,X,X,X,X,N,3,10,0,L
2023-03-03,Cardinals,Marlins,4 - 2 ,4,0,3,0,0,1,0,0,X,X,X,X,X,X,X,X,N,8,14,3,W
2023-03-03,Rays,Blue Jays,2 - 4 ,1,0,1,2,0,1,0,1,0,X,X,X,X,X,X,X,N,6,8,1,L
2023-03-03,Blue Jays,Rays,4 - 3 ,1,2,1,0,0,0,0,0,3,X,X,X,X,X,X,X,N,7,8,2,W
2023-03-03,Nationals,Mets,3 - 3 ,0,0,8,1,0,1,0,0,1,X,X,X,X,X,X,X,N,11,11,1,W
2023-03-03,Mets,Nationals,3 - 5 ,0,0,2,0,4,0,0,0,0,X,X,X,X,X,X,X,N,6,6,2,L
2023-03-03,Royals,Athletics,7 - 1 ,0,2,2,1,0,0,1,0,0,X,X,X,X,X,X,X,N,6,9,1,W
2023-03-03,Athletics,Royals,2 - 4 ,0,1,0,1,1,0,0,0,1,X,X,X,X,X,X,X,N,4,10,1,L
2023-03-03,Rockies,Giants,3 - 4 ,0,0,0,0,0,1,0,0,1,X,X,X,X,X,X,X,N,2,9,0,L
2023-03-03,Giants,Rockies,3 - 5 ,1,0,0,0,0,1,0,1,X,X,X,X,X,X,X,X,N,3,6,1,W
2023-03-03,Giants,Rangers,3 - 5 ,1,0,0,0,0,3,0,3,0,X,X,X,X,X,X,X,N,7,10,1,L
2023-03-03,Rangers,Giants,5 - 4 ,0,2,1,0,5,2,1,0,X,X,X,X,X,X,X,X,N,11,12,2,W
2023-03-03,Reds,White Sox,2 - 3 ,0,0,3,0,0,0,0,1,0,X,X,X,X,X,X,X,N,4,6,0,L
2023-03-03,White Sox,Reds,4 - 3 ,0,5,1,0,0,0,0,0,X,X,X,X,X,X,X,X,N,6,10,1,W
2023-03-03,Brewers,Guardians,3 - 5 ,1,0,0,0,0,0,2,1,0,X,X,X,X,X,X,X,N,4,5,1,L
2023-03-03,Guardians,Brewers,4 - 4 ,0,0,1,0,1,0,2,3,X,X,X,X,X,X,X,X,N,7,8,1,W
2023-03-03,Dodgers,Angels,3 - 2 ,0,0,0,2,0,0,0,0,0,X,X,X,X,X,X,X,N,2,3,0,T
2023-03-03,Angels,Dodgers,4 - 2 ,0,0,0,0,0,0,0,0,2,X,X,X,X,X,X,X,N,2,6,1,T
2023-03-03,Mariners,D-backs,4 - 4 ,0,1,0,3,1,1,0,0,0,X,X,X,X,X,X,X,N,6,14,3,W
2023-03-03,D-backs,Mariners,2 - 5 ,0,0,0,0,2,0,1,0,0,X,X,X,X,X,X,X,N,3,7,1,L
2023-03-03,Pirates,Orioles,1 - 4 ,1,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,N,1,4,0,T
2023-03-03,Orioles,Pirates,2 - 4 ,1,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,N,1,5,0,T
2023-03-03,Tigers,Yankees,5 - 3 ,0,0,0,0,0,1,3,0,1,X,X,X,X,X,X,X,N,5,7,0,W
2023-03-03,Yankees,Tigers,5 - 3 ,0,1,0,0,0,0,2,0,0,X,X,X,X,X,X,X,N,3,7,1,L
2023-03-03,Cubs,Padres,4 - 4 ,0,0,0,1,0,1,0,0,2,X,X,X,X,X,X,X,N,4,9,0,W
2023-03-03,Padres,Cubs,4 - 4 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,N,0,0,1,L
2023-03-04,Astros,Red Sox,4 - 2 ,2,1,0,0,0,0,0,1,0,X,X,X,X,X,X,X,N,4,10,0,T
2023-03-04,Red Sox,Astros,5 - 0 ,0,3,0,0,0,0,0,1,0,X,X,X,X,X,X,X,N,4,5,0,T
2023-03-04,Cardinals,Nationals,5 - 2 ,0,0,1,0,2,0,4,0,2,X,X,X,X,X,X,X,N,9,14,1,W
2023-03-04,Nationals,Cardinals,3 - 4 ,0,2,0,0,0,2,0,2,0,X,X,X,X,X,X,X,N,6,8,1,L
2023-03-04,Blue Jays,Tigers,5 - 3 ,0,1,0,13,4,0,0,0,0,X,X,X,X,X,X,X,N,18,15,0,W
2023-03-04,Tigers,Blue Jays,5 - 4 ,0,1,0,0,1,3,0,0,0,X,X,X,X,X,X,X,N,5,12,4,L
2023-03-04,Pirates,Phillies,1 - 5 ,2,0,0,0,0,1,0,0,0,X,X,X,X,X,X,X,N,3,4,2,L
2023-03-04,Phillies,Pirates,5 - 3 ,0,0,4,0,0,0,0,0,X,X,X,X,X,X,X,X,N,4,8,2,W
2023-03-04,Braves,Orioles,4 - 3 ,1,2,0,0,0,0,0,0,0,X,X,X,X,X,X,X,N,3,8,2,W
