game_date,team,opponent,record,1st_inning,2nd_inning,3rd_inning,4th_inning,5th_inning,6th_inning,7th_inning,8th_inning,9th_inning,10th_inning,11th_inning,12th_inning,13th_inning,14th_inning,15th_inning,16th_inning,17th_inning,18th_inning,19th_inning,20th_inning,21th_inning,22th_inning,23th_inning,24th_inning,25th_inning,26th_inning,extra_inning,total_innings,runs,hits,errors,result
2015-03-03,Reds,Indians,1 - 0 ,1,0,0,3,1,3,1,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,10,15,1,W
2015-03-03,Giants,Athletics,0 - 1 ,0,1,1,0,0,0,0,1,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,8,1,L
2015-03-03,Athletics,Giants,1 - 0 ,3,1,1,0,1,0,0,3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,13,1,W
2015-03-03,Eagles,Red Sox,0 - 1 ,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,0,4,0,L
2015-03-03,Red Sox,Eagles,2 - 0 ,0,0,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,1,6,0,W
2015-03-03,Hurricanes,Marlins,0 - 1 ,0,0,0,0,0,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,6,0,L
2015-03-03,Marlins,Hurricanes,2 - 0 ,0,0,1,6,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,8,1,W
2015-03-03,Huskies,Red Sox,0 - 1 ,0,0,0,0,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,8,1,1,1,L
2015-03-03,Red Sox,Huskies,1 - 0 ,0,0,0,0,1,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,8,2,4,1,W
2015-03-03,Sun Devils,D-backs,0 - 1 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,0,6,1,L
2015-03-03,D-backs,Sun Devils,1 - 0 ,0,0,0,0,2,0,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,7,0,W
2015-03-04,Tigers,Orioles,2 - 0 ,0,0,0,0,3,1,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,11,3,W
2015-03-04,Orioles,Tigers,0 - 2 ,0,0,0,0,0,0,0,3,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,8,1,L
2015-03-04,Blue Jays,Pirates,1 - 1 ,1,0,0,2,0,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,6,1,W
2015-03-04,Pirates,Blue Jays,1 - 1 ,0,1,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,4,0,L
2015-03-04,Mets,Braves,1 - 0 ,1,0,0,0,2,5,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,14,1,W
2015-03-04,Braves,Mets,0 - 1 ,2,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,6,0,L
2015-03-04,Phillies,Yankees,1 - 0 ,0,1,0,0,1,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,8,0,W
2015-03-04,Yankees,Phillies,0 - 1 ,0,0,0,0,0,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,5,1,L
2015-03-04,Reds,Indians,1 - 1 ,2,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,4,2,L
2015-03-04,Indians,Reds,1 - 1 ,0,1,0,0,0,1,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,10,0,W
2015-03-04,Padres,Mariners,0 - 1 ,0,0,0,0,0,0,1,1,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,Y,10,3,7,2,L
2015-03-04,Mariners,Padres,1 - 0 ,1,0,0,0,0,1,0,1,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,Y,10,4,13,3,W
2015-03-04,Athletics,Giants,2 - 0 ,2,1,1,4,1,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,17,0,W
2015-03-04,Giants,Athletics,0 - 2 ,0,0,2,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,8,1,L
2015-03-04,Royals,Rangers,1 - 0 ,6,0,3,1,0,1,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,13,15,0,W
2015-03-04,Rangers,Royals,0 - 1 ,0,1,1,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,9,2,L
2015-03-04,White Sox,Dodgers,1 - 0 ,0,1,3,0,2,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,9,0,W
2015-03-04,Dodgers,White Sox,0 - 1 ,0,0,1,0,0,1,1,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,10,0,L
2015-03-04,D-backs,Rockies,1 - 0 ,0,0,0,0,0,1,2,3,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,10,2,W
2015-03-04,Rockies,D-backs,0 - 1 ,0,0,0,0,0,0,0,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,8,0,L
2015-03-04,Panthers,Brewers,0 - 1 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,0,1,0,L
2015-03-04,Brewers,Panthers,1 - 0 ,0,0,0,2,0,2,2,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,10,0,W
2015-03-04,Golden Gophers,Twins,0 - 1 ,1,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,1,3,L
2015-03-04,Twins,Golden Gophers,1 - 0 ,1,1,0,0,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,6,1,W
2015-03-05,Orioles,Rays,2 - 2 ,0,0,0,0,0,0,0,1,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,8,0,W
2015-03-05,Rays,Orioles,0 - 1 ,0,0,0,0,0,0,1,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,7,1,L
2015-03-05,Phillies,Astros,1 - 1 ,0,0,0,1,0,0,0,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,10,0,L
2015-03-05,Astros,Phillies,1 - 0 ,0,0,1,1,2,0,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,12,0,W
2015-03-05,Braves,Tigers,1 - 1 ,0,0,0,0,2,2,0,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,5,4,W
2015-03-05,Tigers,Braves,2 - 1 ,1,0,0,0,0,1,1,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,11,2,L
2015-03-05,Cardinals,Marlins,1 - 0 ,2,0,0,0,0,0,2,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,6,0,W
2015-03-05,Marlins,Cardinals,0 - 1 ,0,0,0,0,0,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,4,1,L
2015-03-05,Yankees,Pirates,1 - 1 ,0,0,0,0,1,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,9,0,W
2015-03-05,Pirates,Yankees,1 - 2 ,0,0,0,0,0,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,9,0,L
2015-03-05,Indians,Reds,2 - 1 ,0,0,0,0,5,1,3,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,12,1,W
2015-03-05,Reds,Indians,1 - 2 ,0,1,0,0,0,0,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,7,3,L
2015-03-05,Athletics,Cubs,2 - 0 ,0,0,0,0,0,0,1,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,6,0,T
2015-03-05,Cubs,Athletics,0 - 1 ,0,2,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,5,0,T
2015-03-05,Padres,Mariners,0 - 2 ,0,0,1,0,2,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,13,2,L
2015-03-05,Mariners,Padres,2 - 0 ,1,0,2,1,1,0,0,4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,15,2,W
2015-03-05,Cubs,Giants,0 - 1 ,0,4,0,0,1,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,11,2,L
2015-03-05,Giants,Cubs,1 - 2 ,0,0,0,0,0,1,2,5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,8,1,W
2015-03-05,Rangers,Royals,0 - 2 ,0,1,2,0,0,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,10,0,L
2015-03-05,Royals,Rangers,2 - 0 ,0,0,0,2,0,0,0,1,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,10,1,W
2015-03-05,Dodgers,White Sox,1 - 1 ,1,0,0,0,0,1,0,2,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,6,1,W
2015-03-05,White Sox,Dodgers,1 - 1 ,0,0,0,0,0,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,5,2,L
2015-03-05,Brewers,Angels,0 - 1 ,0,0,1,0,0,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,9,3,L
2015-03-05,Angels,Brewers,1 - 0 ,0,0,1,0,1,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,8,2,W
2015-03-05,Rockies,D-backs,0 - 2 ,0,0,2,0,0,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,12,0,L
2015-03-05,D-backs,Rockies,2 - 0 ,0,2,0,2,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,11,0,W
2015-03-05,Mets,Nationals,1 - 1 ,0,1,3,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,8,1,L
2015-03-05,Nationals,Mets,1 - 0 ,0,0,2,1,0,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,11,1,W
2015-03-05,Blue Jays,Orioles,1 - 2 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,0,4,0,L
2015-03-05,Orioles,Blue Jays,2 - 2 ,0,0,3,0,0,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,8,0,W
2015-03-05,Red Sox,Twins,0 - 1 ,0,1,3,4,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,11,1,L
2015-03-05,Twins,Red Sox,1 - 0 ,2,2,2,1,1,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,14,1,W
2015-03-06,Astros,Cardinals,1 - 1 ,0,0,0,0,0,0,2,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,7,3,L
2015-03-06,Cardinals,Astros,2 - 0 ,0,1,0,0,0,4,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,10,1,W
2015-03-06,Twins,Rays,1 - 1 ,0,1,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,7,1,L
2015-03-06,Rays,Twins,1 - 1 ,0,0,0,1,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,5,1,W
2015-03-06,Nationals,Braves,2 - 0 ,0,2,1,0,4,0,2,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,11,0,W
2015-03-06,Braves,Nationals,1 - 2 ,0,0,3,1,4,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,14,0,L
2015-03-06,Marlins,Red Sox,1 - 1 ,1,0,1,0,2,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,11,0,W
2015-03-06,Red Sox,Marlins,0 - 2 ,0,1,0,1,1,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,6,1,L
2015-03-06,Yankees,Phillies,2 - 2 ,0,0,0,3,0,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,10,1,W
2015-03-06,Phillies,Yankees,1 - 2 ,0,0,0,0,0,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,4,0,L
2015-03-06,Orioles,Blue Jays,2 - 3 ,0,0,0,0,3,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,6,1,L
2015-03-06,Blue Jays,Orioles,2 - 2 ,0,2,1,0,0,1,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,9,0,W
2015-03-06,Tigers,Mets,2 - 2 ,0,0,0,2,1,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,6,0,L
2015-03-06,Mets,Tigers,2 - 1 ,0,0,1,0,0,0,3,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,9,3,W
2015-03-06,Reds,Cubs,2 - 2 ,0,0,0,0,0,0,5,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,7,3,W
2015-03-06,Cubs,Reds,0 - 2 ,0,0,0,0,1,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,8,1,L
2015-03-06,Royals,Indians,3 - 0 ,1,1,0,0,8,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,11,15,2,W
2015-03-06,Indians,Royals,2 - 2 ,4,0,1,0,0,0,3,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,12,2,L
2015-03-06,Mariners,Dodgers,2 - 1 ,0,0,2,0,2,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,7,3,L
2015-03-06,Dodgers,Mariners,3 - 1 ,0,2,0,0,1,3,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,10,0,W
2015-03-06,Giants,Rangers,2 - 2 ,2,5,0,0,2,0,0,1,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,12,13,2,W
2015-03-06,Rangers,Giants,0 - 3 ,0,0,0,0,0,0,0,2,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,3,0,L
2015-03-06,White Sox,Padres,1 - 2 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,0,8,1,L
2015-03-06,Padres,White Sox,1 - 2 ,0,0,0,0,2,0,3,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,9,1,W
2015-03-06,Dodgers,Brewers,3 - 1 ,0,5,2,1,0,0,1,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,10,16,0,W
2015-03-06,Brewers,Dodgers,0 - 2 ,0,0,0,0,0,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,2,3,L
2015-03-06,Rockies,Angels,0 - 3 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,0,4,0,L
2015-03-06,Angels,Rockies,2 - 0 ,1,0,0,1,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,8,1,W
2015-03-06,Athletics,D-backs,3 - 0 ,0,2,0,0,0,2,1,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,12,2,W
2015-03-06,D-backs,Athletics,2 - 1 ,0,0,0,1,0,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,5,2,L
2015-03-06,Pirates,Yankees,2 - 2 ,0,2,0,0,1,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,7,0,W
2015-03-06,Yankees,Pirates,2 - 2 ,0,0,0,0,0,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,5,0,L
2015-03-07,Red Sox,Orioles,2 - 2 ,4,0,0,1,0,0,2,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,10,1,W
2015-03-07,Orioles,Red Sox,2 - 4 ,1,0,0,0,0,2,0,0,3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,6,0,L
2015-03-07,Cardinals,Nationals,2 - 1 ,0,2,1,1,0,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,9,0,L
2015-03-07,Nationals,Cardinals,3 - 0 ,0,1,0,0,0,4,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,13,3,W
2015-03-07,Rays,Pirates,1 - 1 ,0,0,0,0,0,0,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,Y,10,1,8,2,T
2015-03-07,Pirates,Rays,2 - 2 ,0,0,0,0,0,0,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,Y,10,1,10,0,T
2015-03-07,Twins,Red Sox,1 - 2 ,0,0,0,0,0,0,1,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,4,1,L
2015-03-07,Red Sox,Twins,2 - 2 ,0,0,1,0,0,1,1,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,16,1,W
2015-03-07,Blue Jays,Phillies,3 - 2 ,0,1,0,1,0,0,2,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,10,1,W
2015-03-07,Phillies,Blue Jays,1 - 3 ,0,0,0,0,0,0,0,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,6,0,L
2015-03-07,Tigers,Braves,3 - 2 ,4,0,0,7,0,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,12,14,1,W
2015-03-07,Braves,Tigers,1 - 4 ,0,0,0,1,0,2,2,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,9,2,L
2015-03-07,Mets,Marlins,3 - 2 ,0,0,0,0,0,3,0,4,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,10,1,L
2015-03-07,Marlins,Mets,2 - 1 ,0,0,2,0,0,0,6,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,10,0,W
2015-03-07,Yankees,Astros,3 - 2 ,0,0,0,0,0,1,0,2,6,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,12,0,W
2015-03-07,Astros,Yankees,1 - 2 ,3,0,0,0,0,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,12,0,L
2015-03-07,Braves,Mets,1 - 4 ,0,0,1,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,9,2,L
2015-03-07,Mets,Braves,3 - 2 ,0,1,2,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,9,0,W
2015-03-07,Reds,Royals,2 - 3 ,0,0,0,0,1,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,11,0,L
2015-03-07,Royals,Reds,4 - 0 ,0,0,1,0,1,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,9,0,W
2015-03-07,Dodgers,Indians,3 - 1 ,1,0,0,1,1,2,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,10,0,T
2015-03-07,Indians,Dodgers,2 - 2 ,0,1,0,0,0,0,0,0,4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,10,0,T
2015-03-07,Angels,Athletics,2 - 1 ,0,0,1,1,1,1,2,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,11,2,L
2015-03-07,Athletics,Angels,4 - 0 ,0,0,1,0,0,0,3,2,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,12,1,W
2015-03-07,D-backs,Mariners,3 - 1 ,0,0,0,1,0,1,0,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,10,0,W
2015-03-07,Mariners,D-backs,3 - 2 ,0,0,0,0,2,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,11,1,L
2015-03-07,Padres,Giants,2 - 2 ,0,2,2,1,1,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,12,1,W
2015-03-07,Giants,Padres,2 - 3 ,0,0,0,1,0,1,1,2,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,7,1,L
2015-03-07,Mariners,White Sox,3 - 2 ,0,0,4,6,0,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,11,14,3,W
2015-03-07,White Sox,Mariners,1 - 3 ,1,0,0,0,0,1,1,4,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,12,0,L
2015-03-07,Rangers,Brewers,1 - 3 ,1,0,0,0,0,0,0,4,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,11,1,W
2015-03-07,Brewers,Rangers,0 - 3 ,0,0,1,0,1,0,2,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,9,2,L
2015-03-07,Cubs,Rockies,0 - 3 ,0,2,0,0,0,0,0,1,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,10,2,L
2015-03-07,Rockies,Cubs,1 - 3 ,3,0,1,0,1,2,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,12,0,W
2015-03-08,Astros,Tigers,2 - 2 ,2,1,0,3,2,2,1,2,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,14,20,1,W
2015-03-08,Tigers,Astros,3 - 3 ,2,0,2,2,2,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,13,0,L
2015-03-08,Orioles,Twins,2 - 5 ,0,0,0,0,1,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,7,0,L
2015-03-08,Twins,Orioles,2 - 2 ,1,0,0,1,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,4,1,W
2015-03-08,Phillies,Rays,2 - 3 ,0,1,0,0,0,0,3,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,10,3,W
2015-03-08,Rays,Phillies,1 - 2 ,0,0,0,0,0,0,0,2,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,5,3,L
2015-03-08,Braves,Astros,1 - 4 ,1,0,0,0,0,0,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,Y,10,2,7,0,T
