game_date,team,opponent,record,1st_inning,2nd_inning,3rd_inning,4th_inning,5th_inning,6th_inning,7th_inning,8th_inning,9th_inning,10th_inning,11th_inning,12th_inning,13th_inning,14th_inning,15th_inning,16th_inning,17th_inning,18th_inning,19th_inning,20th_inning,21th_inning,22th_inning,23th_inning,24th_inning,25th_inning,26th_inning,extra_inning,total_innings,runs,hits,errors,result
2016-03-02,Brewers,Panthers,1 - 0 ,1,0,4,1,0,0,4,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,11,10,0,W
2016-03-03,Mets,Nationals,0 - 1 ,0,0,0,1,0,0,0,3,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,7,0,L
2016-03-03,Nationals,Mets,2 - 0 ,4,0,0,0,1,3,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,12,0,W
2016-03-03,Orioles,Rays,0 - 2 ,0,0,0,0,0,2,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,5,0,L
2016-03-03,Rays,Orioles,1 - 1 ,3,4,1,0,1,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,10,17,3,W
2016-03-03,Blue Jays,Pirates,2 - 0 ,0,4,0,0,0,3,3,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,10,12,0,W
2016-03-03,Pirates,Blue Jays,1 - 2 ,1,0,0,1,0,0,5,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,11,0,L
2016-03-03,Astros,Phillies,1 - 0 ,0,1,1,0,1,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,8,1,W
2016-03-03,Phillies,Astros,1 - 2 ,0,0,0,0,0,0,1,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,9,2,L
2016-03-03,Tigers,Braves,2 - 2 ,2,1,4,1,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,9,0,W
2016-03-03,Braves,Tigers,1 - 1 ,1,0,0,0,0,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,8,2,L
2016-03-03,Marlins,Cardinals,0 - 1 ,1,0,0,0,0,2,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,8,1,L
2016-03-03,Cardinals,Marlins,1 - 0 ,1,2,0,0,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,11,1,W
2016-03-03,Phillies,Yankees,1 - 2 ,1,0,0,1,4,2,3,1,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,13,15,0,W
2016-03-03,Yankees,Phillies,1 - 1 ,2,0,0,1,1,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,6,2,L
2016-03-03,Reds,Indians,2 - 0 ,3,0,0,0,0,5,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,14,1,W
2016-03-03,Indians,Reds,0 - 2 ,0,0,0,0,1,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,4,0,L
2016-03-03,Rangers,Royals,2 - 0 ,1,0,3,0,0,0,0,2,4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,10,16,2,W
2016-03-03,Royals,Rangers,0 - 2 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,0,6,1,L
2016-03-03,White Sox,Dodgers,0 - 1 ,0,0,0,0,0,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,3,0,L
2016-03-03,Dodgers,White Sox,1 - 0 ,2,1,0,0,0,2,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,12,1,W
2016-03-03,Cubs,Brewers,0 - 1 ,0,0,0,0,0,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,7,1,L
2016-03-03,Brewers,Cubs,2 - 0 ,1,0,1,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,4,0,W
2016-03-03,Brewers,Giants,2 - 0 ,4,2,0,0,0,0,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,14,1,W
2016-03-03,Giants,Brewers,1 - 1 ,0,2,0,1,3,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,13,0,L
2016-03-03,Rockies,D-backs,1 - 1 ,0,0,3,0,1,0,1,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,10,1,W
2016-03-03,D-backs,Rockies,1 - 1 ,1,1,2,0,0,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,10,0,L
2016-03-03,Athletics,Angels,0 - 1 ,0,2,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,8,1,L
2016-03-03,Angels,Athletics,1 - 1 ,1,0,2,2,0,0,0,3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,17,0,W
2016-03-03,Mariners,Padres,2 - 0 ,0,0,0,0,0,2,4,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,11,1,W
2016-03-03,Padres,Mariners,0 - 2 ,0,0,1,0,0,0,1,0,3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,9,2,L
2016-03-03,Red Sox,Twins,1 - 1 ,0,0,0,3,0,0,0,3,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,8,1,W
2016-03-03,Twins,Red Sox,1 - 1 ,0,1,0,0,0,2,2,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,10,1,L
2016-03-04,Cardinals,Astros,1 - 1 ,0,0,0,2,0,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,11,0,L
2016-03-04,Astros,Cardinals,2 - 0 ,3,0,0,1,2,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,10,0,W
2016-03-04,Rays,Red Sox,1 - 2 ,0,0,0,1,0,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,9,1,L
2016-03-04,Red Sox,Rays,2 - 1 ,0,0,1,0,0,3,3,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,10,1,W
2016-03-04,Twins,Pirates,1 - 1 ,0,0,0,1,0,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,9,1,T
2016-03-04,Pirates,Twins,1 - 2 ,1,0,0,0,0,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,12,0,T
2016-03-04,Braves,Phillies,1 - 2 ,1,0,0,1,1,0,0,4,4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,11,14,0,L
2016-03-04,Phillies,Braves,2 - 2 ,0,7,0,2,0,0,0,0,3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,12,13,2,W
2016-03-04,Nationals,Marlins,2 - 1 ,0,1,0,0,3,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,5,2,L
2016-03-04,Marlins,Nationals,1 - 1 ,0,0,0,2,0,0,0,0,3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,11,1,W
2016-03-04,Yankees,Tigers,1 - 2 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,0,6,0,L
2016-03-04,Tigers,Yankees,3 - 2 ,0,0,3,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,2,1,W
2016-03-04,Orioles,Blue Jays,0 - 3 ,0,0,0,1,1,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,9,1,L
2016-03-04,Blue Jays,Orioles,3 - 0 ,0,0,1,3,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,7,0,W
2016-03-04,Marlins,Mets,1 - 1 ,0,2,0,0,1,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,10,1,T
2016-03-04,Mets,Marlins,0 - 1 ,0,0,0,0,2,0,1,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,8,2,T
2016-03-04,Angels,Cubs,1 - 2 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,0,6,1,L
2016-03-04,Cubs,Angels,1 - 1 ,0,0,0,2,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,5,1,W
2016-03-04,Rockies,Athletics,1 - 2 ,0,0,1,0,0,0,1,1,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,9,0,L
2016-03-04,Athletics,Rockies,1 - 2 ,1,6,0,0,0,2,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,12,1,W
2016-03-04,Giants,Reds,2 - 1 ,0,0,1,0,0,3,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,7,0,W
2016-03-04,Reds,Giants,2 - 1 ,1,0,0,0,0,0,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,7,1,L
2016-03-04,Dodgers,Rangers,1 - 0 ,0,0,0,2,0,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,7,1,T
2016-03-04,Rangers,Dodgers,2 - 0 ,1,1,0,0,0,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,10,0,T
2016-03-04,Indians,White Sox,0 - 2 ,0,0,1,1,0,0,3,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,8,2,T
2016-03-04,White Sox,Indians,0 - 1 ,1,1,0,0,0,1,0,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,9,0,T
2016-03-04,Mariners,Brewers,2 - 1 ,0,0,0,0,0,0,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,7,1,L
2016-03-04,Brewers,Mariners,3 - 0 ,0,1,0,0,0,2,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,9,1,W
2016-03-04,Athletics,D-backs,1 - 2 ,0,0,2,0,0,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,5,2,L
2016-03-04,D-backs,Athletics,2 - 1 ,1,1,4,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,10,0,W
2016-03-04,Royals,Padres,0 - 3 ,0,0,1,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,6,0,L
2016-03-04,Padres,Royals,1 - 2 ,0,0,0,0,0,0,1,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,6,0,W
2016-03-05,Tigers,Nationals,3 - 3 ,0,2,0,2,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,9,1,L
2016-03-05,Nationals,Tigers,3 - 1 ,0,0,2,0,2,1,1,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,9,0,W
2016-03-05,Mets,Astros,1 - 1 ,0,0,0,0,2,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,12,2,W
2016-03-05,Astros,Mets,2 - 1 ,1,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,4,0,L
2016-03-05,Orioles,Twins,0 - 5 ,0,2,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,6,5,L
2016-03-05,Twins,Orioles,2 - 1 ,1,1,0,1,1,8,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,13,16,1,W
2016-03-05,Pirates,Braves,2 - 2 ,0,0,0,1,0,5,0,3,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,13,0,W
2016-03-05,Braves,Pirates,1 - 3 ,2,0,0,1,2,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,11,1,L
2016-03-05,Cardinals,Marlins,2 - 1 ,0,0,0,0,0,0,1,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,8,2,W
2016-03-05,Marlins,Cardinals,1 - 2 ,0,0,2,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,10,3,L
2016-03-05,Red Sox,Yankees,2 - 2 ,1,0,0,0,0,0,0,3,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,5,0,L
2016-03-05,Yankees,Red Sox,2 - 2 ,0,0,2,0,1,0,3,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,10,0,W
2016-03-05,Phillies,Blue Jays,2 - 3 ,0,1,1,1,1,0,0,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,10,3,L
2016-03-05,Blue Jays,Phillies,4 - 0 ,4,0,2,1,2,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,10,2,W
2016-03-05,Reds,Cubs,3 - 1 ,0,0,2,0,0,1,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,8,0,W
2016-03-05,Cubs,Reds,1 - 2 ,0,0,0,1,0,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,5,2,L
2016-03-05,D-backs,Dodgers,2 - 2 ,0,0,2,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,6,0,L
2016-03-05,Dodgers,D-backs,2 - 0 ,1,1,0,0,0,4,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,12,3,W
2016-03-05,Giants,Indians,3 - 2 ,0,0,2,0,0,0,0,1,3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,8,0,W
2016-03-05,Indians,Giants,0 - 3 ,0,0,0,0,2,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,9,0,L
2016-03-05,Rangers,Giants,3 - 0 ,0,0,4,1,0,2,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,16,0,W
2016-03-05,Giants,Rangers,3 - 2 ,0,1,0,0,0,0,2,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,6,0,L
2016-03-05,White Sox,Royals,1 - 1 ,1,0,2,1,0,2,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,15,0,W
2016-03-05,Royals,White Sox,0 - 4 ,1,0,2,0,1,0,0,1,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,12,0,L
2016-03-05,Brewers,Athletics,3 - 0 ,0,1,0,1,0,0,0,4,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,12,1,T
2016-03-05,Athletics,Brewers,1 - 2 ,0,0,0,2,4,1,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,9,0,T
2016-03-05,Padres,Rockies,1 - 3 ,0,1,0,0,3,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,9,1,L
2016-03-05,Rockies,Padres,2 - 2 ,0,0,0,1,0,0,2,6,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,11,0,W
2016-03-05,Angels,Mariners,2 - 2 ,0,0,0,2,0,1,4,1,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,12,0,W
2016-03-05,Mariners,Angels,2 - 2 ,3,0,0,1,1,0,2,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,12,1,L
2016-03-05,Rays,Orioles,2 - 2 ,0,0,2,1,6,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,10,17,3,W
2016-03-05,Orioles,Rays,0 - 5 ,0,0,0,1,4,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,6,0,L
2016-03-06,Orioles,Red Sox,0 - 6 ,3,1,0,0,0,0,1,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,10,0,L
2016-03-06,Red Sox,Orioles,3 - 2 ,1,1,0,1,1,2,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,14,2,W
2016-03-06,Astros,Pirates,4 - 1 ,0,0,0,3,3,0,0,4,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,11,15,1,W
2016-03-06,Pirates,Astros,2 - 3 ,1,1,0,0,1,5,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,11,1,L
2016-03-06,Nationals,Cardinals,4 - 1 ,0,2,2,0,0,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,6,0,W
2016-03-06,Cardinals,Nationals,2 - 2 ,0,0,0,0,2,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,7,2,L
2016-03-06,Blue Jays,Astros,4 - 1 ,0,0,0,0,1,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,3,1,L
2016-03-06,Astros,Blue Jays,4 - 1 ,0,1,0,0,1,0,0,5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,7,0,W
2016-03-06,Twins,Rays,3 - 1 ,4,0,0,1,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,5,1,W
2016-03-06,Rays,Twins,2 - 3 ,0,0,1,0,0,0,0,0,3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,7,3,L
2016-03-06,Marlins,Tigers,1 - 3 ,0,0,0,2,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,5,1,L
