game_date,team,opponent,record,1st_inning,2nd_inning,3rd_inning,4th_inning,5th_inning,6th_inning,7th_inning,8th_inning,9th_inning,10th_inning,11th_inning,12th_inning,13th_inning,14th_inning,15th_inning,16th_inning,17th_inning,18th_inning,19th_inning,20th_inning,21th_inning,22th_inning,23th_inning,24th_inning,25th_inning,26th_inning,extra_inning,total_innings,runs,hits,errors,result
2021-02-28,Marlins,Astros,1 - 0 ,4,0,0,0,2,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,6,7,0,W
2021-02-28,Astros,Marlins,0 - 1 ,1,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,1,7,1,L
2021-02-28,Blue Jays,Yankees,1 - 0 ,2,1,1,1,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,6,10,1,W
2021-02-28,Yankees,Blue Jays,0 - 1 ,0,0,0,1,3,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,4,5,0,L
2021-02-28,Reds,Indians,0 - 1 ,0,0,1,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,8,1,4,1,L
2021-02-28,Indians,Reds,1 - 0 ,0,1,0,0,0,1,1,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,8,5,10,0,W
2021-02-28,Dodgers,Athletics,1 - 0 ,0,0,1,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,2,5,1,W
2021-02-28,Athletics,Dodgers,0 - 1 ,0,0,0,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,1,2,1,L
2021-02-28,Angels,Giants,1 - 0 ,0,2,2,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,5,6,0,W
2021-02-28,Giants,Angels,0 - 1 ,0,0,2,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,2,2,2,L
2021-02-28,Rangers,Royals,0 - 1 ,2,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,6,2,5,0,L
2021-02-28,Royals,Rangers,1 - 0 ,0,1,1,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,6,3,11,0,W
2021-02-28,Brewers,White Sox,1 - 0 ,3,0,0,2,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,6,7,7,1,W
2021-02-28,White Sox,Brewers,0 - 1 ,2,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,6,2,4,0,L
2021-02-28,D-backs,Rockies,0 - 1 ,0,0,2,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,8,2,4,0,L
2021-02-28,Rockies,D-backs,1 - 0 ,0,0,0,2,1,1,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,8,5,11,1,W
2021-02-28,Padres,Mariners,0 - 1 ,1,0,0,1,0,2,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,8,0,L
2021-02-28,Mariners,Padres,1 - 0 ,1,0,3,0,0,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,9,2,W
2021-03-01,Astros,Nationals,1 - 1 ,0,0,0,2,0,0,0,0,5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,7,0,W
2021-03-01,Nationals,Astros,0 - 1 ,0,0,3,1,0,1,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,11,1,L
2021-03-01,Twins,Rays,2 - 0 ,0,2,0,0,4,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,6,6,7,1,W
2021-03-01,Rays,Twins,1 - 1 ,0,0,3,2,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,6,5,5,0,L
2021-03-01,Orioles,Phillies,0 - 1 ,2,0,0,0,2,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,4,6,0,T
2021-03-01,Phillies,Orioles,0 - 1 ,2,0,2,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,4,8,1,T
2021-03-01,Braves,Red Sox,1 - 1 ,2,0,2,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,5,5,0,W
2021-03-01,Red Sox,Braves,0 - 2 ,0,1,0,1,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,3,5,5,L
2021-03-01,Mets,Marlins,0 - 1 ,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,0,5,0,L
2021-03-01,Marlins,Mets,2 - 0 ,0,0,0,2,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,2,5,0,W
2021-03-01,Tigers,Yankees,1 - 1 ,1,0,2,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,4,9,0,L
2021-03-01,Yankees,Tigers,1 - 1 ,0,0,1,0,4,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,5,5,0,W
2021-03-01,Pirates,Blue Jays,1 - 0 ,0,1,1,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,2,3,2,T
2021-03-01,Blue Jays,Pirates,1 - 0 ,2,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,2,3,2,T
2021-03-01,Royals,Indians,2 - 0 ,0,4,0,0,0,1,0,2,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,16,1,W
2021-03-01,Indians,Royals,1 - 1 ,0,0,1,1,0,1,0,3,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,14,2,L
2021-03-01,Rockies,Dodgers,1 - 1 ,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,6,0,2,1,L
2021-03-01,Dodgers,Rockies,2 - 0 ,0,2,1,6,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,6,10,14,0,W
2021-03-01,Reds,Athletics,0 - 2 ,0,1,0,0,0,1,3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,5,6,2,L
2021-03-01,Athletics,Reds,1 - 1 ,0,0,4,3,4,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,13,14,1,W
2021-03-01,Giants,Rangers,0 - 1 ,0,0,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,6,1,8,0,T
2021-03-01,Rangers,Giants,0 - 1 ,0,0,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,6,1,5,0,T
2021-03-01,Cubs,Padres,1 - 0 ,0,0,0,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,1,2,0,W
2021-03-01,Padres,Cubs,0 - 2 ,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,0,6,1,L
2021-03-01,White Sox,Angels,0 - 1 ,0,0,0,4,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,5,4,6,1,T
2021-03-01,Angels,White Sox,1 - 0 ,1,0,3,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,5,4,8,0,T
2021-03-01,Brewers,D-backs,2 - 0 ,2,0,0,3,2,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,8,7,10,0,W
2021-03-01,D-backs,Brewers,0 - 2 ,0,0,1,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,8,1,4,1,L
2021-03-02,Tigers,Pirates,2 - 1 ,1,0,3,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,5,6,7,0,W
2021-03-02,Pirates,Tigers,1 - 1 ,0,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,5,1,2,1,L
2021-03-02,Rays,Red Sox,1 - 2 ,0,0,0,0,0,1,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,6,0,L
2021-03-02,Red Sox,Rays,1 - 2 ,0,2,6,0,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,10,0,W
2021-03-02,Twins,Braves,2 - 1 ,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,0,5,2,L
2021-03-02,Braves,Twins,2 - 1 ,2,0,2,0,2,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,6,11,0,W
2021-03-02,Cardinals,Marlins,0 - 0 ,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,0,4,0,T
2021-03-02,Marlins,Cardinals,2 - 0 ,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,0,2,0,T
2021-03-02,Yankees,Orioles,2 - 1 ,1,0,3,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,4,8,1,W
2021-03-02,Orioles,Yankees,0 - 2 ,1,0,0,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,2,4,1,L
2021-03-02,Phillies,Blue Jays,0 - 2 ,0,0,0,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,6,2,5,0,L
2021-03-02,Blue Jays,Phillies,2 - 0 ,0,0,0,2,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,6,4,6,1,W
2021-03-02,Astros,Mets,1 - 2 ,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,0,4,1,L
2021-03-02,Mets,Astros,1 - 1 ,0,1,0,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,2,5,0,W
2021-03-02,Royals,Cubs,2 - 1 ,0,0,0,0,0,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,2,2,2,L
2021-03-02,Cubs,Royals,2 - 0 ,0,0,0,3,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,3,5,1,W
2021-03-02,Rangers,White Sox,0 - 1 ,0,1,0,2,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,6,5,6,0,T
2021-03-02,White Sox,Rangers,0 - 1 ,3,0,0,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,6,5,10,0,T
2021-03-02,Padres,D-backs,1 - 2 ,1,5,0,0,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,8,7,6,0,W
2021-03-02,D-backs,Padres,0 - 3 ,1,0,0,1,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,8,2,6,0,L
2021-03-02,Indians,Mariners,2 - 1 ,1,0,0,0,2,2,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,8,6,10,0,W
2021-03-02,Mariners,Indians,1 - 1 ,0,0,0,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,8,1,7,0,L
2021-03-02,Athletics,Brewers,2 - 1 ,1,0,0,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,2,4,0,W
2021-03-02,Brewers,Athletics,2 - 1 ,0,0,0,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,1,5,0,L
2021-03-02,Angels,Reds,1 - 1 ,3,0,2,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,8,5,6,1,L
2021-03-02,Reds,Angels,1 - 2 ,0,1,0,1,2,0,3,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,8,7,9,1,W
2021-03-02,Dodgers,Giants,2 - 0 ,0,0,0,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,1,4,1,T
2021-03-02,Giants,Dodgers,0 - 1 ,0,0,0,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,1,4,0,T
2021-03-03,Mets,Cardinals,1 - 2 ,3,2,0,0,1,0,0,0,3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,13,2,L
2021-03-03,Cardinals,Mets,1 - 0 ,1,3,3,0,0,3,0,4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,14,11,1,W
2021-03-03,Pirates,Rays,1 - 2 ,0,0,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,6,1,2,0,L
2021-03-03,Rays,Pirates,2 - 2 ,0,1,0,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,6,3,4,1,W
2021-03-03,Red Sox,Twins,2 - 2 ,0,0,4,8,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,14,15,1,W
2021-03-03,Twins,Red Sox,2 - 2 ,1,0,0,1,4,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,6,6,2,L
2021-03-03,Phillies,Tigers,1 - 2 ,0,0,4,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,4,5,0,W
2021-03-03,Tigers,Phillies,2 - 2 ,0,0,0,0,1,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,2,5,2,L
2021-03-03,Orioles,Braves,1 - 2 ,0,0,1,1,2,0,4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,8,9,1,W
2021-03-03,Braves,Orioles,2 - 2 ,0,0,0,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,1,3,3,L
2021-03-03,Marlins,Nationals,3 - 0 ,3,1,0,2,0,1,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,10,0,W
2021-03-03,Nationals,Marlins,0 - 2 ,0,1,0,1,0,1,2,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,10,3,L
2021-03-03,D-backs,Indians,1 - 3 ,2,1,1,0,0,3,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,9,11,0,W
2021-03-03,Indians,D-backs,2 - 2 ,0,0,1,1,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,4,9,4,L
2021-03-03,Mariners,Cubs,1 - 1 ,0,0,0,3,1,2,0,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,9,0,T
2021-03-03,Cubs,Mariners,2 - 0 ,2,0,2,2,0,1,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,9,1,T
2021-03-03,White Sox,Royals,0 - 2 ,3,0,0,1,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,6,5,7,2,L
2021-03-03,Royals,White Sox,3 - 1 ,0,3,0,0,3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,6,6,5,1,W
2021-03-03,Athletics,Rockies,2 - 2 ,3,4,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,7,6,0,L
2021-03-03,Rockies,Athletics,2 - 1 ,0,0,2,0,2,6,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,10,8,3,W
2021-03-03,Rangers,Angels,0 - 2 ,0,0,1,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,6,2,6,1,L
2021-03-03,Angels,Rangers,2 - 1 ,0,0,0,2,2,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,6,6,7,0,W
2021-03-03,Brewers,Padres,3 - 1 ,0,1,0,3,0,0,1,3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,8,8,6,2,W
2021-03-03,Padres,Brewers,1 - 3 ,0,0,0,0,0,2,3,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,8,5,5,0,L
2021-03-03,Blue Jays,Yankees,2 - 1 ,0,0,0,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,1,3,0,L
2021-03-03,Yankees,Blue Jays,3 - 1 ,0,0,0,0,3,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,4,6,0,W
2021-03-03,Reds,Dodgers,1 - 2 ,1,1,0,0,0,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,4,9,0,T
2021-03-03,Dodgers,Reds,2 - 0 ,0,2,0,0,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,4,5,0,T
2021-03-04,Red Sox,Orioles,2 - 3 ,2,1,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,6,3,5,2,L
2021-03-04,Orioles,Red Sox,2 - 2 ,0,0,3,0,3,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,6,6,3,0,W
2021-03-04,Blue Jays,Tigers,2 - 2 ,1,1,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,2,5,2,L
2021-03-04,Tigers,Blue Jays,3 - 2 ,0,0,1,3,2,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,8,7,0,W
2021-03-04,Rays,Twins,3 - 2 ,0,0,3,2,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,5,7,3,W
2021-03-04,Twins,Rays,2 - 3 ,0,0,1,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,2,7,3,L
2021-03-04,Braves,Pirates,2 - 3 ,1,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,1,5,2,L
2021-03-04,Pirates,Braves,2 - 2 ,0,0,1,2,2,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,6,8,2,W
2021-03-04,Yankees,Phillies,3 - 2 ,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,8,0,3,2,L
2021-03-04,Phillies,Yankees,2 - 2 ,1,1,0,9,0,1,3,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,8,15,12,0,W
2021-03-04,Nationals,Mets,0 - 3 ,0,0,0,0,4,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,7,1,L
2021-03-04,Mets,Nationals,2 - 2 ,1,0,0,0,4,0,2,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,8,0,W
2021-03-04,Padres,Rangers,1 - 4 ,3,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,3,5,1,L
2021-03-04,Rangers,Padres,1 - 2 ,0,0,1,0,4,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,5,6,0,W
2021-03-04,White Sox,Giants,0 - 3 ,0,0,0,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,1,5,0,L
2021-03-04,Giants,White Sox,1 - 1 ,0,0,0,0,3,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,3,8,0,W
2021-03-04,Angels,D-backs,2 - 2 ,0,0,0,0,1,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,4,1,L
2021-03-04,D-backs,Angels,2 - 3 ,1,1,2,1,2,2,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,15,0,W
2021-03-04,Rockies,Mariners,2 - 1 ,0,0,0,1,4,1,0,1,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,15,0,T
2021-03-04,Mariners,Rockies,1 - 1 ,0,0,5,1,0,0,0,3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,11,1,T
2021-03-04,Indians,Brewers,3 - 2 ,0,3,0,1,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,8,5,5,1,W
2021-03-04,Brewers,Indians,3 - 2 ,0,0,0,0,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,8,1,3,0,L
2021-03-04,Cardinals,Astros,1 - 1 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,0,3,1,L
2021-03-04,Astros,Cardinals,2 - 2 ,5,1,0,0,0,5,0,3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,14,12,0,W
2021-03-04,Royals,Reds,4 - 1 ,0,1,0,1,0,0,1,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,7,2,W
2021-03-04,Reds,Royals,1 - 3 ,1,0,2,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,7,3,L
2021-03-04,Cubs,Dodgers,3 - 0 ,1,0,5,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,7,9,0,W
2021-03-04,Dodgers,Cubs,2 - 1 ,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,0,6,2,L
2021-03-05,Rays,Red Sox,3 - 3 ,0,1,0,1,1,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,5,8,2,L
2021-03-05,Red Sox,Rays,3 - 3 ,4,0,0,0,0,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,6,6,1,W
2021-03-05,Pirates,Phillies,2 - 3 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,0,2,1,L
2021-03-05,Phillies,Pirates,3 - 2 ,2,0,0,0,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,7,0,W
2021-03-05,Twins,Braves,2 - 4 ,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,0,3,0,L
2021-03-05,Braves,Twins,3 - 3 ,0,0,0,0,0,4,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,4,8,0,W
2021-03-05,Astros,Marlins,2 - 3 ,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,8,0,2,0,L
2021-03-05,Marlins,Astros,4 - 0 ,0,1,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,8,1,3,0,W
2021-03-05,Tigers,Yankees,3 - 2 ,0,0,0,0,0,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,4,2,T
2021-03-05,Yankees,Tigers,3 - 2 ,0,0,0,1,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,6,0,T
2021-03-05,Orioles,Blue Jays,2 - 3 ,0,1,2,0,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,8,4,7,0,L
2021-03-05,Blue Jays,Orioles,3 - 2 ,2,1,1,0,3,0,1,5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,8,13,14,0,W
2021-03-05,Indians,Cubs,4 - 2 ,0,0,4,0,0,4,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,10,8,0,W
