game_date,team,opponent,record,1st_inning,2nd_inning,3rd_inning,4th_inning,5th_inning,6th_inning,7th_inning,8th_inning,9th_inning,10th_inning,11th_inning,12th_inning,13th_inning,14th_inning,15th_inning,16th_inning,17th_inning,18th_inning,19th_inning,20th_inning,21th_inning,22th_inning,23th_inning,24th_inning,25th_inning,26th_inning,extra_inning,total_innings,runs,hits,errors,result
2011-10-10,Cardinals,Brewers,1 - 1 ,2,0,2,1,2,0,4,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,12,17,0,W
2011-10-10,Brewers,Cardinals,1 - 1 ,0,0,0,2,0,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,8,1,L
2011-10-11,Rangers,Tigers,2 - 1 ,1,0,0,0,0,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,8,0,L
2011-10-11,Tigers,Rangers,1 - 2 ,0,0,0,1,1,2,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,11,0,W
2011-10-12,Rangers,Tigers,3 - 1 ,0,0,0,0,0,3,0,0,0,0,4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,Y,11,7,11,0,W
2011-10-12,Tigers,Rangers,1 - 3 ,0,0,2,0,0,0,1,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,Y,11,3,5,1,L
2011-10-12,Brewers,Cardinals,1 - 2 ,0,2,1,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,6,0,L
2011-10-12,Cardinals,Brewers,2 - 1 ,4,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,9,0,W
2011-10-13,Rangers,Tigers,3 - 2 ,1,0,0,0,1,0,0,2,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,10,1,L
2011-10-13,Tigers,Rangers,2 - 3 ,0,0,1,1,0,4,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,10,1,W
2011-10-13,Brewers,Cardinals,2 - 2 ,0,0,0,2,1,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,10,1,W
2011-10-13,Cardinals,Brewers,2 - 2 ,0,1,1,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,8,1,L
2011-10-14,Brewers,Cardinals,2 - 3 ,0,0,0,0,1,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,9,4,L
2011-10-14,Cardinals,Brewers,3 - 2 ,0,3,0,1,0,1,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,10,0,W
2011-10-15,Tigers,Rangers,2 - 4 ,1,1,0,0,2,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,10,2,L
2011-10-15,Rangers,Tigers,4 - 2 ,0,0,9,0,1,2,3,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,15,17,0,W
2011-10-16,Cardinals,Brewers,4 - 2 ,4,1,4,0,2,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,12,14,0,W
2011-10-16,Brewers,Cardinals,2 - 4 ,1,3,0,1,1,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,7,3,L
2011-10-19,Rangers,Cardinals,0 - 1 ,0,0,0,0,2,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,6,0,L
2011-10-19,Cardinals,Rangers,1 - 0 ,0,0,0,2,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,6,0,W
2011-10-20,Rangers,Cardinals,1 - 1 ,0,0,0,0,0,0,0,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,5,1,W
2011-10-20,Cardinals,Rangers,1 - 1 ,0,0,0,0,0,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,6,1,L
2011-10-22,Cardinals,Rangers,2 - 1 ,1,0,0,4,3,4,2,1,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,16,15,0,W
2011-10-22,Rangers,Cardinals,1 - 2 ,0,0,0,3,3,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,13,3,L
2011-10-23,Cardinals,Rangers,2 - 2 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,0,2,0,L
2011-10-23,Rangers,Cardinals,2 - 2 ,1,0,0,0,0,3,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,6,0,W
2011-10-24,Cardinals,Rangers,2 - 3 ,0,2,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,7,1,L
2011-10-24,Rangers,Cardinals,3 - 2 ,0,0,1,0,0,1,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,9,2,W
2011-10-27,Rangers,Cardinals,3 - 3 ,1,1,0,1,1,0,3,0,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,Y,11,9,15,2,L
2011-10-27,Cardinals,Rangers,3 - 3 ,2,0,0,1,0,1,0,1,2,2,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,Y,11,10,13,3,W
2011-10-28,Rangers,Cardinals,3 - 4 ,2,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,6,0,L
2011-10-28,Cardinals,Rangers,4 - 3 ,2,0,1,0,2,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,7,1,W
2011-02-24,Seminoles,Phillies,0 - 1 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,0,4,0,L
2011-02-24,Phillies,Seminoles,1 - 0 ,4,0,0,0,0,2,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,11,2,W
2011-02-25,D-backs,Giants,0 - 1 ,3,0,1,0,0,0,0,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,10,0,L
2011-02-25,Giants,D-backs,1 - 0 ,0,5,0,2,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,7,1,W
2011-02-25,Manatees,Pirates,0 - 1 ,0,1,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,1,4,2,L
2011-02-25,Pirates,Manatees,1 - 0 ,3,7,3,2,4,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,21,20,0,W
2011-02-25,Mocs,Tigers,0 - 0 ,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,0,5,8,1,L
2011-02-25,Tigers,Mocs,0 - 0 ,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,0,17,19,1,W
2011-02-26,Pirates,Rays,0 - 1 ,0,2,0,0,0,0,0,1,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,6,1,L
2011-02-26,Rays,Pirates,1 - 0 ,0,0,0,1,1,0,3,4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,11,1,W
2011-02-26,Tigers,Blue Jays,1 - 0 ,0,1,0,1,2,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,8,0,W
2011-02-26,Blue Jays,Tigers,0 - 1 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,0,5,0,L
2011-02-26,Phillies,Yankees,1 - 0 ,0,1,0,0,2,0,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,11,1,W
2011-02-26,Yankees,Phillies,0 - 1 ,0,1,0,0,1,0,2,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,9,0,L
2011-02-26,Braves,Mets,0 - 0 ,0,1,0,1,0,0,0,0,1,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,Y,10,5,12,2,T
2011-02-26,Mets,Braves,0 - 0 ,0,0,0,0,2,0,0,0,1,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,Y,10,5,10,1,T
2011-02-26,Dodgers,Angels,0 - 2 ,0,1,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,3,0,L
2011-02-26,Angels,Dodgers,1 - 0 ,0,0,0,2,1,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,5,0,W
2011-02-26,Dodgers,Giants,0 - 2 ,0,0,1,0,0,2,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,15,0,L
2011-02-26,Giants,Dodgers,2 - 0 ,0,0,4,4,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,11,2,W
2011-02-26,Rockies,D-backs,1 - 0 ,0,0,0,1,0,2,4,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,Y,10,8,16,1,W
2011-02-26,D-backs,Rockies,0 - 2 ,0,0,1,0,0,0,1,0,5,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,Y,10,7,16,1,L
2011-02-26,Eagles,Red Sox,0 - 1 ,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,0,1,0,L
2011-02-26,Red Sox,Eagles,2 - 0 ,3,0,2,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,6,6,0,W
2011-02-26,Huskies,Red Sox,0 - 1 ,1,0,0,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,2,4,7,L
2011-02-26,Red Sox,Huskies,2 - 0 ,0,0,0,5,2,6,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,7,13,6,0,W
2011-02-27,Rays,Pirates,1 - 1 ,1,1,0,0,0,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,9,0,L
2011-02-27,Pirates,Rays,1 - 1 ,1,0,0,2,2,0,1,4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,10,13,0,W
2011-02-27,Blue Jays,Tigers,0 - 2 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,0,3,1,L
2011-02-27,Tigers,Blue Jays,2 - 0 ,0,0,0,0,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,4,0,W
2011-02-27,Mets,Braves,1 - 0 ,0,0,0,0,0,2,0,3,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,7,0,W
2011-02-27,Braves,Mets,0 - 1 ,0,0,1,3,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,6,0,L
2011-02-27,Yankees,Phillies,1 - 1 ,0,0,0,2,0,4,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,7,0,W
2011-02-27,Phillies,Yankees,1 - 1 ,0,0,0,0,0,0,1,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,5,2,L
2011-02-27,Reds,Indians,1 - 0 ,0,0,0,0,1,0,0,4,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,10,0,W
2011-02-27,Indians,Reds,0 - 1 ,0,0,0,0,0,1,5,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,11,1,L
2011-02-27,Angels,Dodgers,1 - 1 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,0,4,0,L
2011-02-27,Dodgers,Angels,1 - 2 ,2,1,0,0,1,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,8,1,W
2011-02-27,Athletics,Cubs,1 - 0 ,0,0,4,1,1,0,7,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,15,18,1,W
2011-02-27,Cubs,Athletics,0 - 1 ,4,0,0,0,0,0,1,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,16,3,L
2011-02-27,Padres,Mariners,0 - 1 ,0,2,0,2,6,0,1,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,Y,10,12,15,2,L
2011-02-27,Mariners,Padres,1 - 0 ,0,5,1,1,0,2,0,1,2,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,Y,10,13,18,0,W
2011-02-27,Royals,Rangers,1 - 0 ,2,0,0,1,1,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,6,0,W
2011-02-27,Rangers,Royals,0 - 1 ,0,0,0,0,0,2,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,7,2,L
2011-02-27,Giants,D-backs,2 - 1 ,0,2,0,1,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,9,0,L
2011-02-27,D-backs,Giants,1 - 2 ,0,0,0,0,0,0,0,4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,12,0,W
2011-02-27,Red Sox,Twins,0 - 1 ,0,0,0,0,0,0,0,3,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,9,2,L
2011-02-27,Twins,Red Sox,1 - 0 ,0,1,0,0,4,1,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,12,1,W
2011-02-27,Wolverines,Mets,0 - 0 ,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,0,1,4,1,L
2011-02-27,Mets,Wolverines,0 - 0 ,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,0,7,9,0,W
2011-02-27,Hurricanes,Marlins,1 - 0 ,0,0,0,1,0,6,1,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,8,3,W
2011-02-27,Marlins,Hurricanes,0 - 1 ,2,1,0,1,3,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,12,1,L
2011-02-28,Orioles,Pirates,1 - 0 ,1,1,0,0,0,1,0,3,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,11,3,W
2011-02-28,Pirates,Orioles,2 - 2 ,0,0,0,0,1,1,0,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,5,0,L
2011-02-28,Pirates,Rays,2 - 2 ,0,0,0,5,0,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,6,0,W
2011-02-28,Rays,Pirates,1 - 2 ,0,1,3,0,0,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,10,3,L
2011-02-28,Twins,Red Sox,1 - 1 ,1,0,3,0,2,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,10,1,L
2011-02-28,Red Sox,Twins,1 - 1 ,0,0,3,0,0,2,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,11,2,W
2011-02-28,Phillies,Blue Jays,2 - 1 ,0,2,1,3,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,8,0,W
2011-02-28,Blue Jays,Phillies,0 - 3 ,0,0,0,0,0,0,1,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,8,5,L
2011-02-28,Astros,Braves,0 - 1 ,0,0,2,0,1,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,14,0,L
2011-02-28,Braves,Astros,1 - 1 ,0,6,0,2,4,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,13,15,0,W
2011-02-28,Marlins,Cardinals,1 - 0 ,2,2,1,0,0,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,9,1,W
2011-02-28,Cardinals,Marlins,0 - 1 ,0,1,0,0,2,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,9,1,L
2011-02-28,Yankees,Tigers,1 - 2 ,0,0,0,0,2,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,11,0,L
2011-02-28,Tigers,Yankees,3 - 0 ,0,0,0,0,0,2,2,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,12,0,W
2011-02-28,Nationals,Mets,1 - 0 ,1,1,0,1,1,0,3,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,14,1,W
2011-02-28,Mets,Nationals,1 - 1 ,1,1,0,1,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,9,2,L
2011-02-28,Indians,Reds,1 - 1 ,0,1,1,2,4,0,2,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,12,12,1,W
2011-02-28,Reds,Indians,1 - 1 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,0,8,5,L
2011-02-28,Athletics,Angels,1 - 1 ,0,0,0,0,2,0,0,3,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,13,4,L
2011-02-28,Angels,Athletics,2 - 1 ,2,0,0,1,0,3,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,12,0,W
2011-02-28,Mariners,Padres,1 - 0 ,2,0,0,0,2,0,1,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,8,0,T
2011-02-28,Padres,Mariners,0 - 1 ,2,0,0,0,1,1,1,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,10,1,T
2011-02-28,Royals,Rangers,1 - 1 ,0,0,3,0,3,1,3,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,11,11,0,L
2011-02-28,Rangers,Royals,1 - 1 ,0,0,1,5,3,0,3,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,12,14,3,W
2011-02-28,White Sox,Dodgers,0 - 1 ,0,0,1,0,0,1,3,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,7,2,L
2011-02-28,Dodgers,White Sox,2 - 2 ,0,0,0,2,4,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,7,4,W
