game_date,team,opponent,record,1st_inning,2nd_inning,3rd_inning,4th_inning,5th_inning,6th_inning,7th_inning,8th_inning,9th_inning,10th_inning,11th_inning,12th_inning,13th_inning,14th_inning,15th_inning,16th_inning,17th_inning,18th_inning,19th_inning,20th_inning,21th_inning,22th_inning,23th_inning,24th_inning,25th_inning,26th_inning,extra_inning,total_innings,runs,hits,errors,result
2018-02-23,Dodgers,White Sox,1 - 0 ,1,0,5,4,1,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,13,14,2,W
2018-02-23,Cubs,Brewers,0 - 1 ,0,0,1,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,5,1,L
2018-02-23,Brewers,Cubs,1 - 0 ,0,0,0,2,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,10,2,W
2018-02-23,Brewers,Giants,2 - 0 ,0,0,0,0,3,0,2,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,11,0,W
2018-02-23,Giants,Brewers,0 - 1 ,0,4,0,0,0,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,8,6,L
2018-02-23,D-backs,Rockies,1 - 0 ,0,0,1,0,0,0,3,0,1,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,Y,10,7,10,1,W
2018-02-23,Rockies,D-backs,0 - 1 ,0,2,1,0,1,0,0,0,1,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,Y,10,6,11,2,L
2018-02-23,Mariners,Padres,1 - 0 ,2,1,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,12,1,W
2018-02-23,Padres,Mariners,0 - 1 ,1,0,0,0,0,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,6,1,L
2018-02-24,Rays,Red Sox,2 - 1 ,0,0,2,0,0,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,5,1,L
2018-02-24,Red Sox,Rays,2 - 0 ,3,0,0,0,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,9,4,W
2018-02-24,Blue Jays,Tigers,1 - 1 ,0,0,0,1,1,0,1,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,7,1,L
2018-02-24,Tigers,Blue Jays,1 - 1 ,3,1,0,1,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,8,0,W
2018-02-24,Orioles,Phillies,0 - 2 ,0,1,1,0,0,0,1,2,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,13,0,L
2018-02-24,Phillies,Orioles,1 - 1 ,0,5,0,0,1,0,0,3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,12,1,W
2018-02-24,Braves,Astros,0 - 2 ,0,0,0,0,0,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,5,1,L
2018-02-24,Astros,Braves,2 - 0 ,1,0,0,1,0,0,4,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,8,1,W
2018-02-24,Nationals,Marlins,0 - 2 ,1,0,0,0,1,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,5,0,L
2018-02-24,Marlins,Nationals,2 - 0 ,0,0,0,1,0,1,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,10,2,W
2018-02-24,Yankees,Pirates,2 - 0 ,0,0,0,1,0,0,0,0,3,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,11,0,W
2018-02-24,Pirates,Yankees,0 - 2 ,0,0,0,0,1,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,7,1,L
2018-02-24,Cardinals,Mets,1 - 1 ,0,0,6,2,2,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,10,14,0,W
2018-02-24,Mets,Cardinals,1 - 1 ,1,0,2,1,1,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,8,0,L
2018-02-24,Rockies,Reds,1 - 1 ,0,1,1,3,1,0,5,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,11,14,1,W
2018-02-24,Reds,Rockies,1 - 1 ,1,0,0,0,0,0,1,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,6,4,L
2018-02-24,Dodgers,Royals,1 - 1 ,0,2,0,1,0,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,6,2,L
2018-02-24,Royals,Dodgers,1 - 0 ,1,2,0,0,2,1,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,12,2,W
2018-02-24,Padres,Athletics,0 - 2 ,2,1,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,5,3,L
2018-02-24,Athletics,Padres,2 - 0 ,1,1,0,0,2,3,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,9,0,W
2018-02-24,Giants,Dodgers,1 - 1 ,0,0,0,4,1,2,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,15,0,W
2018-02-24,Dodgers,Giants,1 - 2 ,0,0,0,1,0,0,1,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,10,1,L
2018-02-24,Rangers,Cubs,0 - 1 ,0,1,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,6,2,L
2018-02-24,Cubs,Rangers,1 - 1 ,0,0,0,3,0,2,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,11,0,W
2018-02-24,Indians,D-backs,1 - 1 ,0,0,2,1,0,0,0,2,6,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,11,18,1,W
2018-02-24,D-backs,Indians,1 - 1 ,1,0,0,1,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,6,2,L
2018-02-24,White Sox,Mariners,1 - 1 ,0,0,0,1,1,0,0,2,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,10,3,W
2018-02-24,Mariners,White Sox,1 - 1 ,0,0,0,3,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,10,2,L
2018-02-24,Brewers,Angels,2 - 1 ,1,1,0,2,0,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,10,3,L
2018-02-24,Angels,Brewers,1 - 1 ,2,1,0,0,0,2,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,10,1,W
2018-02-24,Twins,Orioles,0 - 1 ,0,1,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,5,1,T
2018-02-24,Orioles,Twins,0 - 2 ,0,0,0,0,0,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,11,1,T
2018-02-25,Orioles,Red Sox,0 - 3 ,0,0,0,0,1,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,4,2,L
2018-02-25,Red Sox,Orioles,3 - 0 ,1,0,0,0,3,2,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,10,0,W
2018-02-25,Pirates,Tigers,0 - 2 ,0,3,0,0,0,0,1,3,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,9,1,T
2018-02-25,Tigers,Pirates,1 - 1 ,0,2,0,0,0,0,6,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,11,1,T
2018-02-25,Astros,Cardinals,3 - 0 ,4,2,0,0,1,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,14,0,W
2018-02-25,Cardinals,Astros,1 - 2 ,0,0,0,3,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,11,0,L
2018-02-25,Rays,Twins,2 - 2 ,0,0,0,1,2,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,8,2,L
2018-02-25,Twins,Rays,1 - 1 ,0,0,0,4,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,7,0,W
2018-02-25,Braves,Nationals,0 - 3 ,1,0,0,0,1,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,5,1,L
2018-02-25,Nationals,Braves,1 - 2 ,0,2,0,2,0,5,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,12,1,W
2018-02-25,Yankees,Phillies,3 - 0 ,3,0,0,1,0,2,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,12,0,W
2018-02-25,Phillies,Yankees,1 - 2 ,0,0,0,3,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,4,2,L
2018-02-25,Tigers,Blue Jays,2 - 1 ,0,2,0,0,0,1,1,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,10,0,W
2018-02-25,Blue Jays,Tigers,1 - 2 ,0,1,0,0,0,0,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,5,1,L
2018-02-25,Marlins,Mets,2 - 1 ,0,0,0,1,1,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,6,1,L
2018-02-25,Mets,Marlins,2 - 1 ,2,3,0,0,5,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,10,16,0,W
2018-02-25,Indians,Reds,1 - 1 ,0,0,1,0,0,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,9,0,T
2018-02-25,Reds,Indians,1 - 2 ,0,0,0,0,0,2,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,7,0,T
2018-02-25,Royals,Athletics,1 - 0 ,0,0,1,0,0,1,1,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,8,0,T
2018-02-25,Athletics,Royals,2 - 0 ,0,0,0,3,0,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,9,1,T
2018-02-25,Cubs,Giants,2 - 1 ,1,2,0,6,0,1,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,12,16,1,W
2018-02-25,Giants,Cubs,1 - 2 ,0,4,1,0,2,0,0,1,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,10,15,1,L
2018-02-25,Rockies,Rangers,1 - 2 ,0,0,0,0,0,0,2,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,7,0,L
2018-02-25,Rangers,Rockies,1 - 1 ,0,0,1,0,0,2,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,7,1,W
2018-02-25,Reds,White Sox,1 - 2 ,2,2,0,0,0,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,7,0,L
2018-02-25,White Sox,Reds,2 - 1 ,0,0,0,5,3,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,10,0,W
2018-02-25,Padres,Angels,0 - 3 ,0,1,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,4,1,L
2018-02-25,Angels,Padres,2 - 1 ,0,0,2,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,5,0,W
2018-02-25,Dodgers,Mariners,1 - 3 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,0,2,1,L
2018-02-25,Mariners,Dodgers,2 - 1 ,0,0,1,0,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,5,1,W
2018-02-25,Brewers,D-backs,3 - 1 ,0,2,0,0,0,1,2,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,12,0,W
2018-02-25,D-backs,Brewers,1 - 2 ,0,0,0,0,0,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,7,1,L
2018-02-26,Tigers,Orioles,3 - 1 ,0,5,0,0,1,0,2,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,15,2,W
2018-02-26,Orioles,Tigers,0 - 4 ,1,0,0,3,0,1,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,10,0,L
2018-02-26,Mets,Astros,2 - 2 ,0,0,0,4,0,0,2,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,10,0,L
2018-02-26,Astros,Mets,4 - 1 ,0,0,4,1,0,0,2,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,11,0,W
2018-02-26,Red Sox,Pirates,4 - 0 ,1,2,0,0,4,1,0,1,4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,13,15,1,W
2018-02-26,Pirates,Red Sox,0 - 3 ,0,1,1,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,7,2,L
2018-02-26,Blue Jays,Rays,1 - 3 ,0,0,0,0,0,3,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,7,1,L
2018-02-26,Rays,Blue Jays,3 - 2 ,0,0,0,1,0,6,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,10,2,W
2018-02-26,Cardinals,Twins,1 - 3 ,0,0,0,0,2,2,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,8,1,L
2018-02-26,Twins,Cardinals,2 - 1 ,0,0,1,0,2,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,10,2,W
2018-02-26,Nationals,Braves,1 - 3 ,0,0,0,0,0,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,10,0,L
2018-02-26,Braves,Nationals,1 - 3 ,0,1,0,0,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,9,0,W
2018-02-26,Astros,Marlins,3 - 1 ,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,0,4,2,L
2018-02-26,Marlins,Astros,3 - 1 ,1,2,1,0,0,7,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,11,12,0,W
2018-02-26,D-backs,Reds,2 - 2 ,0,3,0,0,1,0,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,5,8,1,W
2018-02-26,Reds,D-backs,1 - 3 ,0,0,0,0,0,1,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,5,1,L
2018-02-26,Mariners,Cubs,2 - 1 ,0,4,0,0,0,0,5,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,12,1,T
2018-02-26,Cubs,Mariners,2 - 1 ,0,1,0,0,1,0,0,5,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,10,2,T
2018-02-26,Royals,Giants,2 - 0 ,1,2,0,2,0,0,0,5,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,10,9,0,W
2018-02-26,Giants,Royals,1 - 3 ,0,0,1,0,0,0,0,0,5,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,13,0,L
2018-02-26,Dodgers,Rangers,2 - 3 ,0,3,0,0,3,3,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,11,3,W
2018-02-26,Rangers,Dodgers,1 - 2 ,2,0,0,0,0,1,3,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,9,1,L
2018-02-26,Athletics,White Sox,2 - 1 ,0,0,0,0,1,1,0,0,4,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,9,0,L
2018-02-26,White Sox,Athletics,3 - 1 ,0,1,1,3,0,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,12,1,W
2018-02-26,Indians,Brewers,1 - 2 ,0,1,0,1,2,1,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,11,1,L
2018-02-26,Brewers,Indians,4 - 1 ,0,0,3,1,0,2,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,11,0,W
2018-02-26,Rockies,D-backs,1 - 3 ,0,0,0,2,0,0,0,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,7,1,L
2018-02-26,D-backs,Rockies,3 - 2 ,2,0,1,3,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,7,10,1,W
2018-02-26,Angels,Padres,2 - 2 ,0,0,0,0,4,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,10,2,L
2018-02-26,Padres,Angels,1 - 3 ,0,4,0,0,1,2,3,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,10,14,1,W
2018-02-26,Phillies,Yankees,1 - 3 ,0,0,1,0,1,0,0,0,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,9,1,L
2018-02-26,Yankees,Phillies,4 - 0 ,0,0,0,0,1,0,1,1,1,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,4,6,0,W
2018-02-27,Cardinals,Red Sox,2 - 3 ,0,0,3,0,0,2,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,6,1,W
2018-02-27,Red Sox,Cardinals,4 - 1 ,0,1,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,5,2,L
2018-02-27,Orioles,Rays,1 - 4 ,0,0,0,0,0,1,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,6,0,W
2018-02-27,Rays,Orioles,3 - 3 ,1,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,1,6,0,L
2018-02-27,Tigers,Phillies,4 - 1 ,2,3,3,0,0,2,0,1,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,11,16,1,W
2018-02-27,Phillies,Tigers,1 - 4 ,0,0,0,6,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,6,10,3,L
2018-02-27,Pirates,Braves,0 - 3 ,0,0,0,2,0,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,8,0,T
2018-02-27,Braves,Pirates,1 - 3 ,0,0,0,2,0,0,1,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,3,5,0,T
2018-02-27,Marlins,Nationals,3 - 1 ,0,0,0,0,0,0,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,6,1,T
2018-02-27,Nationals,Marlins,1 - 3 ,0,0,0,1,0,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,7,1,T
2018-02-27,Yankees,Blue Jays,5 - 0 ,0,0,0,2,0,1,1,5,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,9,9,1,W
2018-02-27,Blue Jays,Yankees,1 - 4 ,0,1,0,2,0,2,0,1,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,14,1,L
2018-02-27,Astros,Mets,5 - 1 ,0,5,1,0,0,0,0,0,2,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,7,1,W
2018-02-27,Mets,Astros,2 - 3 ,0,0,1,0,0,1,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,2,9,1,L
2018-02-27,Athletics,Indians,2 - 2 ,1,0,2,0,0,3,0,2,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,N,9,8,11,0,L
